time,reference,output,u_sat,u_unsat,integrator,disturbance
4.754,3,2.90914,2.97272,2.97272,0.870192,0
4.755,3,2.9092,2.97274,2.97274,0.870283,0
4.756,3,2.90927,2.97276,2.97276,0.870373,0
4.757,3,2.90933,2.97278,2.97278,0.870464,0
4.758,3,2.9094,2.97279,2.97279,0.870555,0
4.759,3,2.90946,2.97281,2.97281,0.870645,0
4.76,3,2.90952,2.97283,2.97283,0.870736,0
4.761,3,2.90959,2.97285,2.97285,0.870826,0
4.762,3,2.90965,2.97287,2.97287,0.870917,0
4.763,3,2.90971,2.97289,2.97289,0.871007,0
4.764,3,2.90978,2.97291,2.97291,0.871097,0
4.765,3,2.90984,2.97293,2.97293,0.871188,0
4.766,3,2.9099,2.97295,2.97295,0.871278,0
4.767,3,2.90996,2.97297,2.97297,0.871368,0
4.768,3,2.91003,2.97298,2.97298,0.871458,0
4.769,3,2.91009,2.973,2.973,0.871548,0
4.77,3,2.91015,2.97302,2.97302,0.871638,0
4.771,3,2.91022,2.97304,2.97304,0.871728,0
4.772,3,2.91028,2.97306,2.97306,0.871817,0
4.773,3,2.91034,2.97308,2.97308,0.871907,0
4.774,3,2.9104,2.9731,2.9731,0.871997,0
4.775,3,2.91047,2.97312,2.97312,0.872086,0
4.776,3,2.91053,2.97314,2.97314,0.872176,0
4.777,3,2.91059,2.97315,2.97315,0.872265,0
4.778,3,2.91066,2.97317,2.97317,0.872355,0
4.779,3,2.91072,2.97319,2.97319,0.872444,0
4.78,3,2.91078,2.97321,2.97321,0.872533,0
4.781,3,2.91084,2.97323,2.97323,0.872623,0
4.782,3,2.91091,2.97325,2.97325,0.872712,0
4.783,3,2.91097,2.97327,2.97327,0.872801,0
4.784,3,2.91103,2.97329,2.97329,0.87289,0
4.785,3,2.91109,2.9733,2.9733,0.872979,0
4.786,3,2.91115,2.97332,2.97332,0.873068,0
4.787,3,2.91122,2.97334,2.97334,0.873157,0
4.788,3,2.91128,2.97336,2.97336,0.873245,0
4.789,3,2.91134,2.97338,2.97338,0.873334,0
4.79,3,2.9114,2.9734,2.9734,0.873423,0
4.791,3,2.91146,2.97342,2.97342,0.873511,0
4.792,3,2.91153,2.97343,2.97343,0.8736,0
4.793,3,2.91159,2.97345,2.97345,0.873688,0
4.794,3,2.91165,2.97347,2.97347,0.873777,0
4.795,3,2.91171,2.97349,2.97349,0.873865,0
4.796,3,2.91177,2.97351,2.97351,0.873953,0
4.797,3,2.91184,2.97353,2.97353,0.874042,0
4.798,3,2.9119,2.97355,2.97355,0.87413,0
4.799,3,2.91196,2.97356,2.97356,0.874218,0
4.8,3,2.91202,2.97358,2.97358,0.874306,0
4.801,3,2.91208,2.9736,2.9736,0.874394,0
4.802,3,2.91214,2.97362,2.97362,0.874482,0
4.803,3,2.91221,2.97364,2.97364,0.87457,0
4.804,3,2.91227,2.97366,2.97366,0.874658,0
4.805,3,2.91233,2.97368,2.97368,0.874745,0
4.806,3,2.91239,2.97369,2.97369,0.874833,0
4.807,3,2.91245,2.97371,2.97371,0.874921,0
4.808,3,2.91251,2.97373,2.97373,0.875008,0
4.809,3,2.91257,2.97375,2.97375,0.875096,0
4.81,3,2.91263,2.97377,2.97377,0.875183,0
4.811,3,2.9127,2.97379,2.97379,0.87527,0
4.812,3,2.91276,2.9738,2.9738,0.875358,0
4.813,3,2.91282,2.97382,2.97382,0.875445,0
4.814,3,2.91288,2.97384,2.97384,0.875532,0
4.815,3,2.91294,2.97386,2.97386,0.875619,0
4.816,3,2.913,2.97388,2.97388,0.875706,0
4.817,3,2.91306,2.9739,2.9739,0.875793,0
4.818,3,2.91312,2.97391,2.97391,0.87588,0
4.819,3,2.91318,2.97393,2.97393,0.875967,0
4.82,3,2.91324,2.97395,2.97395,0.876054,0
4.821,3,2.91331,2.97397,2.97397,0.876141,0
4.822,3,2.91337,2.97399,2.97399,0.876227,0
4.823,3,2.91343,2.97401,2.97401,0.876314,0
4.824,3,2.91349,2.97402,2.97402,0.876401,0
4.825,3,2.91355,2.97404,2.97404,0.876487,0
4.826,3,2.91361,2.97406,2.97406,0.876574,0
4.827,3,2.91367,2.97408,2.97408,0.87666,0
4.828,3,2.91373,2.9741,2.9741,0.876746,0
4.829,3,2.91379,2.97411,2.97411,0.876833,0
4.83,3,2.91385,2.97413,2.97413,0.876919,0
4.831,3,2.91391,2.97415,2.97415,0.877005,0
4.832,3,2.91397,2.97417,2.97417,0.877091,0
4.833,3,2.91403,2.97419,2.97419,0.877177,0
4.834,3,2.91409,2.9742,2.9742,0.877263,0
4.835,3,2.91415,2.97422,2.97422,0.877349,0
4.836,3,2.91421,2.97424,2.97424,0.877435,0
4.837,3,2.91427,2.97426,2.97426,0.877521,0
4.838,3,2.91433,2.97428,2.97428,0.877606,0
4.839,3,2.91439,2.97429,2.97429,0.877692,0
4.84,3,2.91445,2.97431,2.97431,0.877778,0
4.841,3,2.91451,2.97433,2.97433,0.877863,0
4.842,3,2.91457,2.97435,2.97435,0.877949,0
4.843,3,2.91463,2.97437,2.97437,0.878034,0
4.844,3,2.91469,2.97438,2.97438,0.878119,0
4.845,3,2.91475,2.9744,2.9744,0.878205,0
4.846,3,2.91481,2.97442,2.97442,0.87829,0
4.847,3,2.91487,2.97444,2.97444,0.878375,0
4.848,3,2.91493,2.97446,2.97446,0.87846,0
4.849,3,2.91499,2.97447,2.97447,0.878545,0
4.85,3,2.91505,2.97449,2.97449,0.87863,0
4.851,3,2.91511,2.97451,2.97451,0.878715,0
4.852,3,2.91517,2.97453,2.97453,0.8788,0
4.853,3,2.91523,2.97455,2.97455,0.878885,0
4.854,3,2.91529,2.97456,2.97456,0.87897,0
4.855,3,2.91534,2.97458,2.97458,0.879055,0
4.856,3,2.9154,2.9746,2.9746,0.879139,0
4.857,3,2.91546,2.97462,2.97462,0.879224,0
4.858,3,2.91552,2.97463,2.97463,0.879308,0
4.859,3,2.91558,2.97465,2.97465,0.879393,0
4.86,3,2.91564,2.97467,2.97467,0.879477,0
4.861,3,2.9157,2.97469,2.97469,0.879562,0
4.862,3,2.91576,2.97471,2.97471,0.879646,0
4.863,3,2.91582,2.97472,2.97472,0.87973,0
4.864,3,2.91588,2.97474,2.97474,0.879814,0
4.865,3,2.91594,2.97476,2.97476,0.879898,0
4.866,3,2.91599,2.97478,2.97478,0.879982,0
4.867,3,2.91605,2.97479,2.97479,0.880066,0
4.868,3,2.91611,2.97481,2.97481,0.88015,0
4.869,3,2.91617,2.97483,2.97483,0.880234,0
4.87,3,2.91623,2.97485,2.97485,0.880318,0
4.871,3,2.91629,2.97486,2.97486,0.880402,0
4.872,3,2.91635,2.97488,2.97488,0.880486,0
4.873,3,2.9164,2.9749,2.9749,0.880569,0
4.874,3,2.91646,2.97492,2.97492,0.880653,0
4.875,3,2.91652,2.97493,2.97493,0.880736,0
4.876,3,2.91658,2.97495,2.97495,0.88082,0
4.877,3,2.91664,2.97497,2.97497,0.880903,0
4.878,3,2.9167,2.97499,2.97499,0.880987,0
4.879,3,2.91676,2.975,2.975,0.88107,0
4.88,3,2.91681,2.97502,2.97502,0.881153,0
4.881,3,2.91687,2.97504,2.97504,0.881236,0
4.882,3,2.91693,2.97506,2.97506,0.88132,0
4.883,3,2.91699,2.97507,2.97507,0.881403,0
4.884,3,2.91705,2.97509,2.97509,0.881486,0
4.885,3,2.9171,2.97511,2.97511,0.881569,0
4.886,3,2.91716,2.97513,2.97513,0.881651,0
4.887,3,2.91722,2.97514,2.97514,0.881734,0
4.888,3,2.91728,2.97516,2.97516,0.881817,0
4.889,3,2.91734,2.97518,2.97518,0.8819,0
4.89,3,2.91739,2.9752,2.9752,0.881982,0
4.891,3,2.91745,2.97521,2.97521,0.882065,0
4.892,3,2.91751,2.97523,2.97523,0.882148,0
4.893,3,2.91757,2.97525,2.97525,0.88223,0
4.894,3,2.91763,2.97527,2.97527,0.882313,0
4.895,3,2.91768,2.97528,2.97528,0.882395,0
4.896,3,2.91774,2.9753,2.9753,0.882477,0
4.897,3,2.9178,2.97532,2.97532,0.88256,0
4.898,3,2.91786,2.97533,2.97533,0.882642,0
4.899,3,2.91791,2.97535,2.97535,0.882724,0
4.9,3,2.91797,2.97537,2.97537,0.882806,0
4.901,3,2.91803,2.97539,2.97539,0.882888,0
4.902,3,2.91809,2.9754,2.9754,0.88297,0
4.903,3,2.91814,2.97542,2.97542,0.883052,0
4.904,3,2.9182,2.97544,2.97544,0.883134,0
4.905,3,2.91826,2.97546,2.97546,0.883216,0
4.906,3,2.91831,2.97547,2.97547,0.883297,0
4.907,3,2.91837,2.97549,2.97549,0.883379,0
4.908,3,2.91843,2.97551,2.97551,0.883461,0
4.909,3,2.91849,2.97552,2.97552,0.883542,0
4.91,3,2.91854,2.97554,2.97554,0.883624,0
4.911,3,2.9186,2.97556,2.97556,0.883705,0
4.912,3,2.91866,2.97558,2.97558,0.883787,0
4.913,3,2.91871,2.97559,2.97559,0.883868,0
4.914,3,2.91877,2.97561,2.97561,0.883949,0
4.915,3,2.91883,2.97563,2.97563,0.88403,0
4.916,3,2.91888,2.97564,2.97564,0.884112,0
4.917,3,2.91894,2.97566,2.97566,0.884193,0
4.918,3,2.919,2.97568,2.97568,0.884274,0
4.919,3,2.91905,2.97569,2.97569,0.884355,0
4.92,3,2.91911,2.97571,2.97571,0.884436,0
4.921,3,2.91917,2.97573,2.97573,0.884517,0
4.922,3,2.91922,2.97575,2.97575,0.884597,0
4.923,3,2.91928,2.97576,2.97576,0.884678,0
4.924,3,2.91934,2.97578,2.97578,0.884759,0
4.925,3,2.91939,2.9758,2.9758,0.88484,0
4.926,3,2.91945,2.97581,2.97581,0.88492,0
4.927,3,2.91951,2.97583,2.97583,0.885001,0
4.928,3,2.91956,2.97585,2.97585,0.885081,0
4.929,3,2.91962,2.97586,2.97586,0.885162,0
4.93,3,2.91968,2.97588,2.97588,0.885242,0
4.931,3,2.91973,2.9759,2.9759,0.885322,0
4.932,3,2.91979,2.97592,2.97592,0.885403,0
4.933,3,2.91984,2.97593,2.97593,0.885483,0
4.934,3,2.9199,2.97595,2.97595,0.885563,0
4.935,3,2.91996,2.97597,2.97597,0.885643,0
4.936,3,2.92001,2.97598,2.97598,0.885723,0
4.937,3,2.92007,2.976,2.976,0.885803,0
4.938,3,2.92012,2.97602,2.97602,0.885883,0
4.939,3,2.92018,2.97603,2.97603,0.885963,0
4.94,3,2.92024,2.97605,2.97605,0.886043,0
4.941,3,2.92029,2.97607,2.97607,0.886123,0
4.942,3,2.92035,2.97608,2.97608,0.886202,0
4.943,3,2.9204,2.9761,2.9761,0.886282,0
4.944,3,2.92046,2.97612,2.97612,0.886361,0
4.945,3,2.92051,2.97613,2.97613,0.886441,0
4.946,3,2.92057,2.97615,2.97615,0.88652,0
4.947,3,2.92063,2.97617,2.97617,0.8866,0
4.948,3,2.92068,2.97618,2.97618,0.886679,0
4.949,3,2.92074,2.9762,2.9762,0.886759,0
4.95,3,2.92079,2.97622,2.97622,0.886838,0
4.951,3,2.92085,2.97623,2.97623,0.886917,0
4.952,3,2.9209,2.97625,2.97625,0.886996,0
4.953,3,2.92096,2.97627,2.97627,0.887075,0
4.954,3,2.92101,2.97628,2.97628,0.887154,0
4.955,3,2.92107,2.9763,2.9763,0.887233,0
4.956,3,2.92112,2.97632,2.97632,0.887312,0
4.957,3,2.92118,2.97633,2.97633,0.887391,0
4.958,3,2.92124,2.97635,2.97635,0.88747,0
4.959,3,2.92129,2.97637,2.97637,0.887549,0
4.96,3,2.92135,2.97638,2.97638,0.887627,0
4.961,3,2.9214,2.9764,2.9764,0.887706,0
4.962,3,2.92146,2.97642,2.97642,0.887785,0
4.963,3,2.92151,2.97643,2.97643,0.887863,0
4.964,3,2.92157,2.97645,2.97645,0.887942,0
4.965,3,2.92162,2.97647,2.97647,0.88802,0
4.966,3,2.92168,2.97648,2.97648,0.888099,0
4.967,3,2.92173,2.9765,2.9765,0.888177,0
4.968,3,2.92178,2.97651,2.97651,0.888255,0
4.969,3,2.92184,2.97653,2.97653,0.888333,0
4.97,3,2.92189,2.97655,2.97655,0.888412,0
4.971,3,2.92195,2.97656,2.97656,0.88849,0
4.972,3,2.922,2.97658,2.97658,0.888568,0
4.973,3,2.92206,2.9766,2.9766,0.888646,0
4.974,3,2.92211,2.97661,2.97661,0.888724,0
4.975,3,2.92217,2.97663,2.97663,0.888802,0
4.976,3,2.92222,2.97665,2.97665,0.888879,0
4.977,3,2.92228,2.97666,2.97666,0.888957,0
4.978,3,2.92233,2.97668,2.97668,0.889035,0
4.979,3,2.92238,2.97669,2.97669,0.889113,0
4.98,3,2.92244,2.97671,2.97671,0.88919,0
4.981,3,2.92249,2.97673,2.97673,0.889268,0
4.982,3,2.92255,2.97674,2.97674,0.889345,0
4.983,3,2.9226,2.97676,2.97676,0.889423,0
4.984,3,2.92266,2.97678,2.97678,0.8895,0
4.985,3,2.92271,2.97679,2.97679,0.889577,0
4.986,3,2.92276,2.97681,2.97681,0.889655,0
4.987,3,2.92282,2.97683,2.97683,0.889732,0
4.988,3,2.92287,2.97684,2.97684,0.889809,0
4.989,3,2.92293,2.97686,2.97686,0.889886,0
4.99,3,2.92298,2.97687,2.97687,0.889963,0
4.991,3,2.92303,2.97689,2.97689,0.89004,0
4.992,3,2.92309,2.97691,2.97691,0.890117,0
4.993,3,2.92314,2.97692,2.97692,0.890194,0
4.994,3,2.9232,2.97694,2.97694,0.890271,0
4.995,3,2.92325,2.97695,2.97695,0.890348,0
4.996,3,2.9233,2.97697,2.97697,0.890425,0
4.997,3,2.92336,2.97699,2.97699,0.890501,0
4.998,3,2.92341,2.977,2.977,0.890578,0
4.999,3,2.92346,2.97702,2.97702,0.890655,0
5,3,2.92252,2.97704,2.97704,0.890731,-1
5.001,3,2.9216,3,3.00105,0.890803,-1
5.002,3,2.92067,3,3.00448,0.890859,-1
5.003,3,2.91975,3,3.00832,0.890897,-1
5.004,3,2.91883,3,3.01209,0.890917,-1
5.005,3,2.91791,3,3.01581,0.890919,-1
5.006,3,2.917,3,3.01948,0.890904,-1
5.007,3,2.91608,3,3.02308,0.890871,-1
5.008,3,2.91516,3,3.02664,0.890822,-1
5.009,3,2.91425,3,3.03013,0.890756,-1
5.01,3,2.91333,3,3.03358,0.890674,-1
5.011,3,2.91242,3,3.03697,0.890576,-1
5.012,3,2.91151,3,3.04031,0.890462,-1
5.013,3,2.9106,3,3.0436,0.890332,-1
5.014,3,2.90969,3,3.04684,0.890188,-1
5.015,3,2.90878,3,3.05003,0.890028,-1
5.016,3,2.90787,3,3.05317,0.889853,-1
5.017,3,2.90696,3,3.05626,0.889664,-1
5.018,3,2.90605,3,3.05931,0.88946,-1
5.019,3,2.90515,3,3.06231,0.889243,-1
5.02,3,2.90424,3,3.06526,0.889011,-1
5.021,3,2.90334,3,3.06817,0.888766,-1
5.022,3,2.90243,3,3.07103,0.888508,-1
5.023,3,2.90153,3,3.07385,0.888236,-1
5.024,3,2.90063,3,3.07663,0.887951,-1
5.025,3,2.89973,3,3.07936,0.887654,-1
5.026,3,2.89883,3,3.08206,0.887344,-1
5.027,3,2.89793,3,3.08471,0.887021,-1
5.028,3,2.89703,3,3.08732,0.886687,-1
5.029,3,2.89614,3,3.08989,0.88634,-1
5.03,3,2.89524,3,3.09242,0.885982,-1
5.031,3,2.89434,3,3.09491,0.885612,-1
5.032,3,2.89345,3,3.09736,0.885231,-1
5.033,3,2.89256,3,3.09978,0.884839,-1
5.034,3,2.89166,3,3.10216,0.884436,-1
5.035,3,2.89077,3,3.1045,0.884021,-1
5.036,3,2.88988,3,3.10681,0.883597,-1
5.037,3,2.88899,3,3.10908,0.883161,-1
5.038,3,2.8881,3,3.11131,0.882716,-1
5.039,3,2.88721,3,3.11352,0.88226,-1
5.04,3,2.88633,3,3.11568,0.881794,-1
5.041,3,2.88544,3,3.11782,0.881319,-1
5.042,3,2.88456,3,3.11992,0.880834,-1
5.043,3,2.88367,3,3.12199,0.880339,-1
5.044,3,2.88279,3,3.12402,0.879836,-1
5.045,3,2.8819,3,3.12603,0.879323,-1
5.046,3,2.88102,3,3.12801,0.878801,-1
5.047,3,2.88014,3,3.12995,0.87827,-1
5.048,3,2.87926,3,3.13186,0.877731,-1
5.049,3,2.87838,3,3.13375,0.877183,-1
5.05,3,2.8775,3,3.1356,0.876626,-1
5.051,3,2.87663,3,3.13743,0.876062,-1
5.052,3,2.87575,3,3.13923,0.875489,-1
5.053,3,2.87487,3,3.141,0.874908,-1
5.054,3,2.874,3,3.14274,0.874319,-1
5.055,3,2.87313,3,3.14446,0.873723,-1
5.056,3,2.87225,3,3.14615,0.873119,-1
5.057,3,2.87138,3,3.14781,0.872508,-1
5.058,3,2.87051,3,3.14945,0.871889,-1
5.059,3,2.86964,3,3.15106,0.871264,-1
5.06,3,2.86877,3,3.15265,0.870631,-1
5.061,3,2.8679,3,3.15421,0.869991,-1
5.062,3,2.86703,3,3.15575,0.869344,-1
5.063,3,2.86616,3,3.15726,0.868691,-1
5.064,3,2.8653,3,3.15875,0.868031,-1
5.065,3,2.86443,3,3.16022,0.867364,-1
5.066,3,2.86357,3,3.16167,0.866692,-1
5.067,3,2.86271,3,3.16309,0.866013,-1
5.068,3,2.86184,3,3.16449,0.865328,-1
5.069,3,2.86098,3,3.16587,0.864636,-1
5.07,3,2.86012,3,3.16722,0.863939,-1
5.071,3,2.85926,3,3.16856,0.863236,-1
5.072,3,2.8584,3,3.16987,0.862528,-1
5.073,3,2.85754,3,3.17117,0.861813,-1
5.074,3,2.85668,3,3.17244,0.861094,-1
5.075,3,2.85583,3,3.17369,0.860369,-1
5.076,3,2.85497,3,3.17493,0.859638,-1
5.077,3,2.85412,3,3.17614,0.858902,-1
5.078,3,2.85326,3,3.17734,0.858162,-1
5.079,3,2.85241,3,3.17852,0.857416,-1
5.08,3,2.85156,3,3.17967,0.856665,-1
5.081,3,2.85071,3,3.18081,0.855909,-1
5.082,3,2.84985,3,3.18194,0.855149,-1
5.083,3,2.849,3,3.18304,0.854384,-1
5.084,3,2.84816,3,3.18413,0.853614,-1
5.085,3,2.84731,3,3.1852,0.85284,-1
5.086,3,2.84646,3,3.18625,0.852062,-1
5.087,3,2.84561,3,3.18729,0.851279,-1
5.088,3,2.84477,3,3.18831,0.850491,-1
5.089,3,2.84392,3,3.18931,0.8497,-1
5.09,3,2.84308,3,3.1903,0.848905,-1
5.091,3,2.84224,3,3.19127,0.848105,-1
5.092,3,2.84139,3,3.19223,0.847302,-1
5.093,3,2.84055,3,3.19317,0.846495,-1
5.094,3,2.83971,3,3.1941,0.845684,-1
5.095,3,2.83887,3,3.19501,0.844869,-1
5.096,3,2.83803,3,3.19591,0.84405,-1
5.097,3,2.8372,3,3.19679,0.843228,-1
5.098,3,2.83636,3,3.19766,0.842403,-1
5.099,3,2.83552,3,3.19852,0.841574,-1
5.1,3,2.83469,3,3.19936,0.840742,-1
5.101,3,2.83385,3,3.20019,0.839906,-1
5.102,3,2.83302,3,3.201,0.839067,-1
5.103,3,2.83219,3,3.20181,0.838225,-1
5.104,3,2.83135,3,3.20259,0.83738,-1
5.105,3,2.83052,3,3.20337,0.836532,-1
5.106,3,2.82969,3,3.20414,0.83568,-1
5.107,3,2.82886,3,3.20489,0.834826,-1
5.108,3,2.82803,3,3.20563,0.833969,-1
5.109,3,2.8272,3,3.20635,0.83311,-1
5.11,3,2.82638,3,3.20707,0.832247,-1
5.111,3,2.82555,3,3.20778,0.831382,-1
5.112,3,2.82473,3,3.20847,0.830514,-1
5.113,3,2.8239,3,3.20915,0.829643,-1
5.114,3,2.82308,3,3.20982,0.82877,-1
5.115,3,2.82225,3,3.21048,0.827895,-1
5.116,3,2.82143,3,3.21113,0.827017,-1
5.117,3,2.82061,3,3.21177,0.826137,-1
5.118,3,2.81979,3,3.2124,0.825254,-1
5.119,3,2.81897,3,3.21302,0.824369,-1
5.12,3,2.81815,3,3.21362,0.823482,-1
5.121,3,2.81733,3,3.21422,0.822593,-1
5.122,3,2.81652,3,3.21481,0.821701,-1
5.123,3,2.8157,3,3.21539,0.820808,-1
5.124,3,2.81488,3,3.21596,0.819912,-1
5.125,3,2.81407,3,3.21652,0.819015,-1
5.126,3,2.81325,3,3.21707,0.818116,-1
5.127,3,2.81244,3,3.21761,0.817214,-1
5.128,3,2.81163,3,3.21814,0.816311,-1
5.129,3,2.81082,3,3.21867,0.815406,-1
5.13,3,2.81001,3,3.21918,0.814499,-1
5.131,3,2.8092,3,3.21969,0.813591,-1
5.132,3,2.80839,3,3.22019,0.812681,-1
5.133,3,2.80758,3,3.22068,0.811769,-1
5.134,3,2.80677,3,3.22116,0.810856,-1
5.135,3,2.80596,3,3.22164,0.809941,-1
5.136,3,2.80516,3,3.2221,0.809024,-1
5.137,3,2.80435,3,3.22256,0.808106,-1
5.138,3,2.80355,3,3.22301,0.807187,-1
5.139,3,2.80274,3,3.22345,0.806266,-1
5.14,3,2.80194,3,3.22389,0.805344,-1
5.141,3,2.80114,3,3.22432,0.80442,-1
5.142,3,2.80034,3,3.22474,0.803495,-1
5.143,3,2.79954,3,3.22515,0.802569,-1
5.144,3,2.79874,3,3.22556,0.801642,-1
5.145,3,2.79794,3,3.22596,0.800713,-1
5.146,3,2.79714,3,3.22635,0.799784,-1
5.147,3,2.79635,3,3.22674,0.798853,-1
5.148,3,2.79555,3,3.22712,0.797921,-1
5.149,3,2.79475,3,3.22749,0.796988,-1
5.15,3,2.79396,3,3.22786,0.796054,-1
5.151,3,2.79316,3,3.22822,0.795119,-1
5.152,3,2.79237,3,3.22858,0.794183,-1
5.153,3,2.79158,3,3.22893,0.793246,-1
5.154,3,2.79079,3,3.22927,0.792308,-1
5.155,3,2.79,3,3.2296,0.791369,-1
5.156,3,2.78921,3,3.22994,0.790429,-1
5.157,3,2.78842,3,3.23026,0.789489,-1
5.158,3,2.78763,3,3.23058,0.788548,-1
5.159,3,2.78684,3,3.23089,0.787605,-1
5.16,3,2.78605,3,3.2312,0.786663,-1
5.161,3,2.78527,3,3.23151,0.785719,-1
5.162,3,2.78448,3,3.2318,0.784775,-1
5.163,3,2.7837,3,3.2321,0.78383,-1
5.164,3,2.78292,3,3.23238,0.782884,-1
5.165,3,2.78213,3,3.23267,0.781938,-1
5.166,3,2.78135,3,3.23294,0.780991,-1
5.167,3,2.78057,3,3.23321,0.780044,-1
5.168,3,2.77979,3,3.23348,0.779096,-1
5.169,3,2.77901,3,3.23375,0.778147,-1
5.17,3,2.77823,3,3.234,0.777198,-1
5.171,3,2.77745,3,3.23426,0.776249,-1
5.172,3,2.77667,3,3.23451,0.775299,-1
5.173,3,2.7759,3,3.23475,0.774348,-1
5.174,3,2.77512,3,3.23499,0.773397,-1
5.175,3,2.77435,3,3.23523,0.772446,-1
5.176,3,2.77357,3,3.23546,0.771494,-1
5.177,3,2.7728,3,3.23568,0.770542,-1
5.178,3,2.77203,3,3.23591,0.76959,-1
5.179,3,2.77125,3,3.23612,0.768638,-1
5.18,3,2.77048,3,3.23634,0.767685,-1
5.181,3,2.76971,3,3.23655,0.766731,-1
5.182,3,2.76894,3,3.23676,0.765778,-1
5.183,3,2.76817,3,3.23696,0.764824,-1
5.184,3,2.7674,3,3.23716,0.76387,-1
5.185,3,2.76664,3,3.23735,0.762916,-1
5.186,3,2.76587,3,3.23755,0.761962,-1
5.187,3,2.7651,3,3.23773,0.761007,-1
5.188,3,2.76434,3,3.23792,0.760052,-1
5.189,3,2.76358,3,3.2381,0.759097,-1
5.19,3,2.76281,3,3.23828,0.758143,-1
5.191,3,2.76205,3,3.23845,0.757187,-1
5.192,3,2.76129,3,3.23862,0.756232,-1
5.193,3,2.76053,3,3.23879,0.755277,-1
5.194,3,2.75977,3,3.23895,0.754322,-1
5.195,3,2.75901,3,3.23911,0.753366,-1
5.196,3,2.75825,3,3.23927,0.752411,-1
5.197,3,2.75749,3,3.23943,0.751456,-1
5.198,3,2.75673,3,3.23958,0.7505,-1
5.199,3,2.75597,3,3.23973,0.749545,-1
5.2,3,2.75522,3,3.23987,0.74859,-1
5.201,3,2.75446,3,3.24002,0.747634,-1
5.202,3,2.75371,3,3.24016,0.746679,-1
5.203,3,2.75295,3,3.24029,0.745724,-1
5.204,3,2.7522,3,3.24043,0.744769,-1
5.205,3,2.75145,3,3.24056,0.743814,-1
5.206,3,2.7507,3,3.24069,0.742859,-1
5.207,3,2.74995,3,3.24081,0.741904,-1
5.208,3,2.7492,3,3.24094,0.740949,-1
5.209,3,2.74845,3,3.24106,0.739995,-1
5.21,3,2.7477,3,3.24118,0.739041,-1
5.211,3,2.74695,3,3.24129,0.738087,-1
5.212,3,2.74621,3,3.24141,0.737133,-1
5.213,3,2.74546,3,3.24152,0.736179,-1
5.214,3,2.74471,3,3.24162,0.735225,-1
5.215,3,2.74397,3,3.24173,0.734272,-1
5.216,3,2.74322,3,3.24183,0.733319,-1
5.217,3,2.74248,3,3.24194,0.732366,-1
5.218,3,2.74174,3,3.24204,0.731413,-1
5.219,3,2.741,3,3.24213,0.730461,-1
5.22,3,2.74026,3,3.24223,0.729509,-1
5.221,3,2.73952,3,3.24232,0.728557,-1
5.222,3,2.73878,3,3.24241,0.727605,-1
5.223,3,2.73804,3,3.2425,0.726654,-1
5.224,3,2.7373,3,3.24259,0.725703,-1
5.225,3,2.73656,3,3.24267,0.724752,-1
5.226,3,2.73583,3,3.24275,0.723802,-1
5.227,3,2.73509,3,3.24283,0.722852,-1
5.228,3,2.73435,3,3.24291,0.721902,-1
5.229,3,2.73362,3,3.24299,0.720953,-1
5.23,3,2.73289,3,3.24306,0.720004,-1
5.231,3,2.73215,3,3.24314,0.719055,-1
5.232,3,2.73142,3,3.24321,0.718107,-1
5.233,3,2.73069,3,3.24328,0.717159,-1
5.234,3,2.72996,3,3.24334,0.716212,-1
5.235,3,2.72923,3,3.24341,0.715265,-1
5.236,3,2.7285,3,3.24347,0.714318,-1
5.237,3,2.72777,3,3.24354,0.713372,-1
5.238,3,2.72704,3,3.2436,0.712426,-1
5.239,3,2.72632,3,3.24366,0.711481,-1
5.24,3,2.72559,3,3.24372,0.710536,-1
5.241,3,2.72487,3,3.24377,0.709592,-1
5.242,3,2.72414,3,3.24383,0.708648,-1
5.243,3,2.72342,3,3.24388,0.707704,-1
5.244,3,2.72269,3,3.24393,0.706761,-1
5.245,3,2.72197,3,3.24398,0.705819,-1
5.246,3,2.72125,3,3.24403,0.704876,-1
5.247,3,2.72053,3,3.24408,0.703935,-1
5.248,3,2.71981,3,3.24412,0.702994,-1
5.249,3,2.71909,3,3.24417,0.702053,-1
5.25,3,2.71837,3,3.24421,0.701113,-1
5.251,3,2.71765,3,3.24425,0.700173,-1
5.252,3,2.71693,3,3.24429,0.699234,-1
5.253,3,2.71621,3,3.24433,0.698296,-1
5.254,3,2.7155,3,3.24437,0.697358,-1
5.255,3,2.71478,3,3.2444,0.69642,-1
5.256,3,2.71407,3,3.24444,0.695483,-1
5.257,3,2.71335,3,3.24447,0.694547,-1
5.258,3,2.71264,3,3.24451,0.693611,-1
5.259,3,2.71193,3,3.24454,0.692675,-1
5.26,3,2.71122,3,3.24457,0.691741,-1
5.261,3,2.7105,3,3.2446,0.690807,-1
5.262,3,2.70979,3,3.24462,0.689873,-1
5.263,3,2.70908,3,3.24465,0.68894,-1
5.264,3,2.70838,3,3.24468,0.688007,-1
5.265,3,2.70767,3,3.2447,0.687076,-1
5.266,3,2.70696,3,3.24473,0.686144,-1
5.267,3,2.70625,3,3.24475,0.685214,-1
5.268,3,2.70555,3,3.24477,0.684283,-1
5.269,3,2.70484,3,3.24479,0.683354,-1
5.27,3,2.70414,3,3.24481,0.682425,-1
5.271,3,2.70343,3,3.24483,0.681497,-1
5.272,3,2.70273,3,3.24485,0.680569,-1
