time,reference,output,u_sat,u_unsat,integrator,disturbance
4.669,3,2.92204,2.97659,2.97659,0.888622,0
4.67,3,2.9221,2.97661,2.97661,0.8887,0
4.671,3,2.92215,2.97662,2.97662,0.888778,0
4.672,3,2.9222,2.97664,2.97664,0.888856,0
4.673,3,2.92226,2.97666,2.97666,0.888933,0
4.674,3,2.92231,2.97667,2.97667,0.889011,0
4.675,3,2.92237,2.97669,2.97669,0.889089,0
4.676,3,2.92242,2.97671,2.97671,0.889166,0
4.677,3,2.92248,2.97672,2.97672,0.889244,0
4.678,3,2.92253,2.97674,2.97674,0.889322,0
4.679,3,2.92259,2.97676,2.97676,0.889399,0
4.68,3,2.92264,2.97677,2.97677,0.889476,0
4.681,3,2.92269,2.97679,2.97679,0.889554,0
4.682,3,2.92275,2.9768,2.9768,0.889631,0
4.683,3,2.9228,2.97682,2.97682,0.889708,0
4.684,3,2.92286,2.97684,2.97684,0.889786,0
4.685,3,2.92291,2.97685,2.97685,0.889863,0
4.686,3,2.92296,2.97687,2.97687,0.88994,0
4.687,3,2.92302,2.97689,2.97689,0.890017,0
4.688,3,2.92307,2.9769,2.9769,0.890094,0
4.689,3,2.92313,2.97692,2.97692,0.890171,0
4.69,3,2.92318,2.97693,2.97693,0.890248,0
4.691,3,2.92323,2.97695,2.97695,0.890324,0
4.692,3,2.92329,2.97697,2.97697,0.890401,0
4.693,3,2.92334,2.97698,2.97698,0.890478,0
4.694,3,2.92339,2.977,2.977,0.890555,0
4.695,3,2.92345,2.97701,2.97701,0.890631,0
4.696,3,2.9235,2.97703,2.97703,0.890708,0
4.697,3,2.92355,2.97705,2.97705,0.890784,0
4.698,3,2.92361,2.97706,2.97706,0.890861,0
4.699,3,2.92366,2.97708,2.97708,0.890937,0
4.7,3,2.92372,2.97709,2.97709,0.891013,0
4.701,3,2.92377,2.97711,2.97711,0.89109,0
4.702,3,2.92382,2.97713,2.97713,0.891166,0
4.703,3,2.92388,2.97714,2.97714,0.891242,0
4.704,3,2.92393,2.97716,2.97716,0.891318,0
4.705,3,2.92398,2.97717,2.97717,0.891394,0
4.706,3,2.92404,2.97719,2.97719,0.89147,0
4.707,3,2.92409,2.97721,2.97721,0.891546,0
4.708,3,2.92414,2.97722,2.97722,0.891622,0
4.709,3,2.92419,2.97724,2.97724,0.891698,0
4.71,3,2.92425,2.97725,2.97725,0.891774,0
4.711,3,2.9243,2.97727,2.97727,0.89185,0
4.712,3,2.92435,2.97729,2.97729,0.891925,0
4.713,3,2.92441,2.9773,2.9773,0.892001,0
4.714,3,2.92446,2.97732,2.97732,0.892077,0
4.715,3,2.92451,2.97733,2.97733,0.892152,0
4.716,3,2.92457,2.97735,2.97735,0.892228,0
4.717,3,2.92462,2.97737,2.97737,0.892303,0
4.718,3,2.92467,2.97738,2.97738,0.892378,0
4.719,3,2.92472,2.9774,2.9774,0.892454,0
4.72,3,2.92478,2.97741,2.97741,0.892529,0
4.721,3,2.92483,2.97743,2.97743,0.892604,0
4.722,3,2.92488,2.97744,2.97744,0.892679,0
4.723,3,2.92493,2.97746,2.97746,0.892754,0
4.724,3,2.92499,2.97748,2.97748,0.89283,0
4.725,3,2.92504,2.97749,2.97749,0.892905,0
4.726,3,2.92509,2.97751,2.97751,0.89298,0
4.727,3,2.92514,2.97752,2.97752,0.893054,0
4.728,3,2.9252,2.97754,2.97754,0.893129,0
4.729,3,2.92525,2.97755,2.97755,0.893204,0
4.73,3,2.9253,2.97757,2.97757,0.893279,0
4.731,3,2.92535,2.97759,2.97759,0.893354,0
4.732,3,2.92541,2.9776,2.9776,0.893428,0
4.733,3,2.92546,2.97762,2.97762,0.893503,0
4.734,3,2.92551,2.97763,2.97763,0.893577,0
4.735,3,2.92556,2.97765,2.97765,0.893652,0
4.736,3,2.92561,2.97766,2.97766,0.893726,0
4.737,3,2.92567,2.97768,2.97768,0.893801,0
4.738,3,2.92572,2.9777,2.9777,0.893875,0
4.739,3,2.92577,2.97771,2.97771,0.893949,0
4.74,3,2.92582,2.97773,2.97773,0.894023,0
4.741,3,2.92587,2.97774,2.97774,0.894098,0
4.742,3,2.92593,2.97776,2.97776,0.894172,0
4.743,3,2.92598,2.97777,2.97777,0.894246,0
4.744,3,2.92603,2.97779,2.97779,0.89432,0
4.745,3,2.92608,2.9778,2.9778,0.894394,0
4.746,3,2.92613,2.97782,2.97782,0.894468,0
4.747,3,2.92618,2.97784,2.97784,0.894542,0
4.748,3,2.92624,2.97785,2.97785,0.894615,0
4.749,3,2.92629,2.97787,2.97787,0.894689,0
4.75,3,2.92634,2.97788,2.97788,0.894763,0
4.751,3,2.92639,2.9779,2.9779,0.894837,0
4.752,3,2.92644,2.97791,2.97791,0.89491,0
4.753,3,2.92649,2.97793,2.97793,0.894984,0
4.754,3,2.92655,2.97794,2.97794,0.895057,0
4.755,3,2.9266,2.97796,2.97796,0.895131,0
4.756,3,2.92665,2.97798,2.97798,0.895204,0
4.757,3,2.9267,2.97799,2.97799,0.895277,0
4.758,3,2.92675,2.97801,2.97801,0.895351,0
4.759,3,2.9268,2.97802,2.97802,0.895424,0
4.76,3,2.92685,2.97804,2.97804,0.895497,0
4.761,3,2.9269,2.97805,2.97805,0.89557,0
4.762,3,2.92696,2.97807,2.97807,0.895643,0
4.763,3,2.92701,2.97808,2.97808,0.895716,0
4.764,3,2.92706,2.9781,2.9781,0.895789,0
4.765,3,2.92711,2.97811,2.97811,0.895862,0
4.766,3,2.92716,2.97813,2.97813,0.895935,0
4.767,3,2.92721,2.97814,2.97814,0.896008,0
4.768,3,2.92726,2.97816,2.97816,0.896081,0
4.769,3,2.92731,2.97817,2.97817,0.896154,0
4.77,3,2.92736,2.97819,2.97819,0.896226,0
4.771,3,2.92741,2.97821,2.97821,0.896299,0
4.772,3,2.92747,2.97822,2.97822,0.896372,0
4.773,3,2.92752,2.97824,2.97824,0.896444,0
4.774,3,2.92757,2.97825,2.97825,0.896517,0
4.775,3,2.92762,2.97827,2.97827,0.896589,0
4.776,3,2.92767,2.97828,2.97828,0.896661,0
4.777,3,2.92772,2.9783,2.9783,0.896734,0
4.778,3,2.92777,2.97831,2.97831,0.896806,0
4.779,3,2.92782,2.97833,2.97833,0.896878,0
4.78,3,2.92787,2.97834,2.97834,0.89695,0
4.781,3,2.92792,2.97836,2.97836,0.897023,0
4.782,3,2.92797,2.97837,2.97837,0.897095,0
4.783,3,2.92802,2.97839,2.97839,0.897167,0
4.784,3,2.92807,2.9784,2.9784,0.897239,0
4.785,3,2.92812,2.97842,2.97842,0.897311,0
4.786,3,2.92817,2.97843,2.97843,0.897382,0
4.787,3,2.92822,2.97845,2.97845,0.897454,0
4.788,3,2.92827,2.97846,2.97846,0.897526,0
4.789,3,2.92832,2.97848,2.97848,0.897598,0
4.79,3,2.92837,2.97849,2.97849,0.897669,0
4.791,3,2.92842,2.97851,2.97851,0.897741,0
4.792,3,2.92847,2.97852,2.97852,0.897813,0
4.793,3,2.92852,2.97854,2.97854,0.897884,0
4.794,3,2.92857,2.97855,2.97855,0.897956,0
4.795,3,2.92862,2.97857,2.97857,0.898027,0
4.796,3,2.92867,2.97858,2.97858,0.898098,0
4.797,3,2.92872,2.9786,2.9786,0.89817,0
4.798,3,2.92877,2.97861,2.97861,0.898241,0
4.799,3,2.92882,2.97863,2.97863,0.898312,0
4.8,3,2.92887,2.97864,2.97864,0.898383,0
4.801,3,2.92892,2.97866,2.97866,0.898455,0
4.802,3,2.92897,2.97867,2.97867,0.898526,0
4.803,3,2.92902,2.97869,2.97869,0.898597,0
4.804,3,2.92907,2.9787,2.9787,0.898668,0
4.805,3,2.92912,2.97872,2.97872,0.898739,0
4.806,3,2.92917,2.97873,2.97873,0.898809,0
4.807,3,2.92922,2.97875,2.97875,0.89888,0
4.808,3,2.92927,2.97876,2.97876,0.898951,0
4.809,3,2.92932,2.97878,2.97878,0.899022,0
4.81,3,2.92937,2.97879,2.97879,0.899093,0
4.811,3,2.92942,2.97881,2.97881,0.899163,0
4.812,3,2.92947,2.97882,2.97882,0.899234,0
4.813,3,2.92952,2.97884,2.97884,0.899304,0
4.814,3,2.92957,2.97885,2.97885,0.899375,0
4.815,3,2.92962,2.97887,2.97887,0.899445,0
4.816,3,2.92967,2.97888,2.97888,0.899516,0
4.817,3,2.92972,2.9789,2.9789,0.899586,0
4.818,3,2.92976,2.97891,2.97891,0.899656,0
4.819,3,2.92981,2.97893,2.97893,0.899726,0
4.82,3,2.92986,2.97894,2.97894,0.899797,0
4.821,3,2.92991,2.97896,2.97896,0.899867,0
4.822,3,2.92996,2.97897,2.97897,0.899937,0
4.823,3,2.93001,2.97898,2.97898,0.900007,0
4.824,3,2.93006,2.979,2.979,0.900077,0
4.825,3,2.93011,2.97901,2.97901,0.900147,0
4.826,3,2.93016,2.97903,2.97903,0.900217,0
4.827,3,2.93021,2.97904,2.97904,0.900287,0
4.828,3,2.93025,2.97906,2.97906,0.900356,0
4.829,3,2.9303,2.97907,2.97907,0.900426,0
4.83,3,2.93035,2.97909,2.97909,0.900496,0
4.831,3,2.9304,2.9791,2.9791,0.900565,0
4.832,3,2.93045,2.97912,2.97912,0.900635,0
4.833,3,2.9305,2.97913,2.97913,0.900705,0
4.834,3,2.93055,2.97915,2.97915,0.900774,0
4.835,3,2.9306,2.97916,2.97916,0.900844,0
4.836,3,2.93064,2.97918,2.97918,0.900913,0
4.837,3,2.93069,2.97919,2.97919,0.900982,0
4.838,3,2.93074,2.9792,2.9792,0.901052,0
4.839,3,2.93079,2.97922,2.97922,0.901121,0
4.84,3,2.93084,2.97923,2.97923,0.90119,0
4.841,3,2.93089,2.97925,2.97925,0.901259,0
4.842,3,2.93094,2.97926,2.97926,0.901328,0
4.843,3,2.93098,2.97928,2.97928,0.901397,0
4.844,3,2.93103,2.97929,2.97929,0.901466,0
4.845,3,2.93108,2.97931,2.97931,0.901535,0
4.846,3,2.93113,2.97932,2.97932,0.901604,0
4.847,3,2.93118,2.97933,2.97933,0.901673,0
4.848,3,2.93122,2.97935,2.97935,0.901742,0
4.849,3,2.93127,2.97936,2.97936,0.901811,0
4.85,3,2.93132,2.97938,2.97938,0.901879,0
4.851,3,2.93137,2.97939,2.97939,0.901948,0
4.852,3,2.93142,2.97941,2.97941,0.902017,0
4.853,3,2.93147,2.97942,2.97942,0.902085,0
4.854,3,2.93151,2.97944,2.97944,0.902154,0
4.855,3,2.93156,2.97945,2.97945,0.902222,0
4.856,3,2.93161,2.97946,2.97946,0.902291,0
4.857,3,2.93166,2.97948,2.97948,0.902359,0
4.858,3,2.9317,2.97949,2.97949,0.902428,0
4.859,3,2.93175,2.97951,2.97951,0.902496,0
4.86,3,2.9318,2.97952,2.97952,0.902564,0
4.861,3,2.93185,2.97954,2.97954,0.902632,0
4.862,3,2.9319,2.97955,2.97955,0.9027,0
4.863,3,2.93194,2.97957,2.97957,0.902769,0
4.864,3,2.93199,2.97958,2.97958,0.902837,0
4.865,3,2.93204,2.97959,2.97959,0.902905,0
4.866,3,2.93209,2.97961,2.97961,0.902973,0
4.867,3,2.93213,2.97962,2.97962,0.903041,0
4.868,3,2.93218,2.97964,2.97964,0.903108,0
4.869,3,2.93223,2.97965,2.97965,0.903176,0
4.87,3,2.93228,2.97966,2.97966,0.903244,0
4.871,3,2.93232,2.97968,2.97968,0.903312,0
4.872,3,2.93237,2.97969,2.97969,0.903379,0
4.873,3,2.93242,2.97971,2.97971,0.903447,0
4.874,3,2.93247,2.97972,2.97972,0.903515,0
4.875,3,2.93251,2.97974,2.97974,0.903582,0
4.876,3,2.93256,2.97975,2.97975,0.90365,0
4.877,3,2.93261,2.97976,2.97976,0.903717,0
4.878,3,2.93265,2.97978,2.97978,0.903784,0
4.879,3,2.9327,2.97979,2.97979,0.903852,0
4.88,3,2.93275,2.97981,2.97981,0.903919,0
4.881,3,2.9328,2.97982,2.97982,0.903986,0
4.882,3,2.93284,2.97984,2.97984,0.904054,0
4.883,3,2.93289,2.97985,2.97985,0.904121,0
4.884,3,2.93294,2.97986,2.97986,0.904188,0
4.885,3,2.93298,2.97988,2.97988,0.904255,0
4.886,3,2.93303,2.97989,2.97989,0.904322,0
4.887,3,2.93308,2.97991,2.97991,0.904389,0
4.888,3,2.93312,2.97992,2.97992,0.904456,0
4.889,3,2.93317,2.97993,2.97993,0.904523,0
4.89,3,2.93322,2.97995,2.97995,0.904589,0
4.891,3,2.93326,2.97996,2.97996,0.904656,0
4.892,3,2.93331,2.97998,2.97998,0.904723,0
4.893,3,2.93336,2.97999,2.97999,0.90479,0
4.894,3,2.9334,2.98,2.98,0.904856,0
4.895,3,2.93345,2.98002,2.98002,0.904923,0
4.896,3,2.9335,2.98003,2.98003,0.904989,0
4.897,3,2.93354,2.98005,2.98005,0.905056,0
4.898,3,2.93359,2.98006,2.98006,0.905122,0
4.899,3,2.93364,2.98007,2.98007,0.905189,0
4.9,3,2.93368,2.98009,2.98009,0.905255,0
4.901,3,2.93373,2.9801,2.9801,0.905322,0
4.902,3,2.93378,2.98012,2.98012,0.905388,0
4.903,3,2.93382,2.98013,2.98013,0.905454,0
4.904,3,2.93387,2.98014,2.98014,0.90552,0
4.905,3,2.93392,2.98016,2.98016,0.905586,0
4.906,3,2.93396,2.98017,2.98017,0.905652,0
4.907,3,2.93401,2.98018,2.98018,0.905718,0
4.908,3,2.93405,2.9802,2.9802,0.905784,0
4.909,3,2.9341,2.98021,2.98021,0.90585,0
4.91,3,2.93415,2.98023,2.98023,0.905916,0
4.911,3,2.93419,2.98024,2.98024,0.905982,0
4.912,3,2.93424,2.98025,2.98025,0.906048,0
4.913,3,2.93428,2.98027,2.98027,0.906114,0
4.914,3,2.93433,2.98028,2.98028,0.906179,0
4.915,3,2.93438,2.9803,2.9803,0.906245,0
4.916,3,2.93442,2.98031,2.98031,0.906311,0
4.917,3,2.93447,2.98032,2.98032,0.906376,0
4.918,3,2.93451,2.98034,2.98034,0.906442,0
4.919,3,2.93456,2.98035,2.98035,0.906507,0
4.92,3,2.93461,2.98036,2.98036,0.906573,0
4.921,3,2.93465,2.98038,2.98038,0.906638,0
4.922,3,2.9347,2.98039,2.98039,0.906703,0
4.923,3,2.93474,2.98041,2.98041,0.906769,0
4.924,3,2.93479,2.98042,2.98042,0.906834,0
4.925,3,2.93483,2.98043,2.98043,0.906899,0
4.926,3,2.93488,2.98045,2.98045,0.906964,0
4.927,3,2.93493,2.98046,2.98046,0.90703,0
4.928,3,2.93497,2.98047,2.98047,0.907095,0
4.929,3,2.93502,2.98049,2.98049,0.90716,0
4.93,3,2.93506,2.9805,2.9805,0.907225,0
4.931,3,2.93511,2.98052,2.98052,0.90729,0
4.932,3,2.93515,2.98053,2.98053,0.907354,0
4.933,3,2.9352,2.98054,2.98054,0.907419,0
4.934,3,2.93524,2.98056,2.98056,0.907484,0
4.935,3,2.93529,2.98057,2.98057,0.907549,0
4.936,3,2.93533,2.98058,2.98058,0.907614,0
4.937,3,2.93538,2.9806,2.9806,0.907678,0
4.938,3,2.93542,2.98061,2.98061,0.907743,0
4.939,3,2.93547,2.98062,2.98062,0.907807,0
4.94,3,2.93552,2.98064,2.98064,0.907872,0
4.941,3,2.93556,2.98065,2.98065,0.907936,0
4.942,3,2.93561,2.98066,2.98066,0.908001,0
4.943,3,2.93565,2.98068,2.98068,0.908065,0
4.944,3,2.9357,2.98069,2.98069,0.90813,0
4.945,3,2.93574,2.98071,2.98071,0.908194,0
4.946,3,2.93579,2.98072,2.98072,0.908258,0
4.947,3,2.93583,2.98073,2.98073,0.908322,0
4.948,3,2.93588,2.98075,2.98075,0.908387,0
4.949,3,2.93592,2.98076,2.98076,0.908451,0
4.95,3,2.93597,2.98077,2.98077,0.908515,0
4.951,3,2.93601,2.98079,2.98079,0.908579,0
4.952,3,2.93605,2.9808,2.9808,0.908643,0
4.953,3,2.9361,2.98081,2.98081,0.908707,0
4.954,3,2.93614,2.98083,2.98083,0.908771,0
4.955,3,2.93619,2.98084,2.98084,0.908835,0
4.956,3,2.93623,2.98085,2.98085,0.908898,0
4.957,3,2.93628,2.98087,2.98087,0.908962,0
4.958,3,2.93632,2.98088,2.98088,0.909026,0
4.959,3,2.93637,2.98089,2.98089,0.909089,0
4.96,3,2.93641,2.98091,2.98091,0.909153,0
4.961,3,2.93646,2.98092,2.98092,0.909217,0
4.962,3,2.9365,2.98093,2.98093,0.90928,0
4.963,3,2.93655,2.98095,2.98095,0.909344,0
4.964,3,2.93659,2.98096,2.98096,0.909407,0
4.965,3,2.93663,2.98097,2.98097,0.909471,0
4.966,3,2.93668,2.98099,2.98099,0.909534,0
4.967,3,2.93672,2.981,2.981,0.909597,0
4.968,3,2.93677,2.98101,2.98101,0.909661,0
4.969,3,2.93681,2.98103,2.98103,0.909724,0
4.97,3,2.93686,2.98104,2.98104,0.909787,0
4.971,3,2.9369,2.98105,2.98105,0.90985,0
4.972,3,2.93694,2.98107,2.98107,0.909913,0
4.973,3,2.93699,2.98108,2.98108,0.909976,0
4.974,3,2.93703,2.98109,2.98109,0.910039,0
4.975,3,2.93708,2.98111,2.98111,0.910102,0
4.976,3,2.93712,2.98112,2.98112,0.910165,0
4.977,3,2.93716,2.98113,2.98113,0.910228,0
4.978,3,2.93721,2.98115,2.98115,0.910291,0
4.979,3,2.93725,2.98116,2.98116,0.910354,0
4.98,3,2.9373,2.98117,2.98117,0.910416,0
4.981,3,2.93734,2.98119,2.98119,0.910479,0
4.982,3,2.93738,2.9812,2.9812,0.910542,0
4.983,3,2.93743,2.98121,2.98121,0.910604,0
4.984,3,2.93747,2.98123,2.98123,0.910667,0
4.985,3,2.93752,2.98124,2.98124,0.91073,0
4.986,3,2.93756,2.98125,2.98125,0.910792,0
4.987,3,2.9376,2.98126,2.98126,0.910854,0
4.988,3,2.93765,2.98128,2.98128,0.910917,0
4.989,3,2.93769,2.98129,2.98129,0.910979,0
4.99,3,2.93773,2.9813,2.9813,0.911042,0
4.991,3,2.93778,2.98132,2.98132,0.911104,0
4.992,3,2.93782,2.98133,2.98133,0.911166,0
4.993,3,2.93786,2.98134,2.98134,0.911228,0
4.994,3,2.93791,2.98136,2.98136,0.91129,0
4.995,3,2.93795,2.98137,2.98137,0.911352,0
4.996,3,2.93799,2.98138,2.98138,0.911414,0
4.997,3,2.93804,2.9814,2.9814,0.911476,0
4.998,3,2.93808,2.98141,2.98141,0.911538,0
4.999,3,2.93813,2.98142,2.98142,0.9116,0
5,3,2.93717,2.98143,2.98143,0.911662,-1
5.001,3,2.93623,3,3.00545,0.91172,-1
5.002,3,2.93529,3,3.00898,0.911774,-1
5.003,3,2.93436,3,3.01287,0.911826,-1
5.004,3,2.93343,3,3.01675,0.911875,-1
5.005,3,2.93249,3,3.02061,0.911921,-1
5.006,3,2.93156,3,3.02446,0.911964,-1
5.007,3,2.93063,3,3.0283,0.912004,-1
5.008,3,2.9297,3,3.03213,0.912042,-1
5.009,3,2.92877,3,3.03595,0.912076,-1
5.01,3,2.92784,3,3.03975,0.912107,-1
5.011,3,2.92691,3,3.04354,0.912136,-1
5.012,3,2.92598,3,3.04732,0.912162,-1
5.013,3,2.92506,3,3.05109,0.912185,-1
5.014,3,2.92413,3,3.05484,0.912205,-1
5.015,3,2.92321,3,3.05858,0.912222,-1
5.016,3,2.92229,3,3.06231,0.912237,-1
5.017,3,2.92136,3,3.06603,0.912248,-1
5.018,3,2.92044,3,3.06974,0.912257,-1
5.019,3,2.91952,3,3.07343,0.912263,-1
5.02,3,2.9186,3,3.07711,0.912267,-1
5.021,3,2.91768,3,3.08078,0.912267,-1
5.022,3,2.91677,3,3.08444,0.912265,-1
5.023,3,2.91585,3,3.08809,0.91226,-1
5.024,3,2.91493,3,3.09172,0.912253,-1
5.025,3,2.91402,3,3.09534,0.912242,-1
5.026,3,2.9131,3,3.09895,0.912229,-1
5.027,3,2.91219,3,3.10255,0.912214,-1
5.028,3,2.91128,3,3.10614,0.912195,-1
5.029,3,2.91037,3,3.10971,0.912174,-1
5.03,3,2.90946,3,3.11328,0.912151,-1
5.031,3,2.90855,3,3.11683,0.912125,-1
5.032,3,2.90764,3,3.12037,0.912096,-1
5.033,3,2.90673,3,3.1239,0.912064,-1
5.034,3,2.90582,3,3.12742,0.91203,-1
5.035,3,2.90492,3,3.13093,0.911993,-1
5.036,3,2.90401,3,3.13442,0.911954,-1
5.037,3,2.90311,3,3.1379,0.911912,-1
5.038,3,2.90221,3,3.14138,0.911867,-1
5.039,3,2.9013,3,3.14484,0.91182,-1
5.04,3,2.9004,3,3.14829,0.911771,-1
5.041,3,2.8995,3,3.15172,0.911719,-1
5.042,3,2.8986,3,3.15515,0.911664,-1
5.043,3,2.8977,3,3.15857,0.911607,-1
5.044,3,2.89681,3,3.16197,0.911547,-1
5.045,3,2.89591,3,3.16537,0.911485,-1
5.046,3,2.89501,3,3.16875,0.91142,-1
5.047,3,2.89412,3,3.17212,0.911353,-1
5.048,3,2.89323,3,3.17548,0.911284,-1
5.049,3,2.89233,3,3.17883,0.911212,-1
5.05,3,2.89144,3,3.18217,0.911137,-1
5.051,3,2.89055,3,3.1855,0.91106,-1
5.052,3,2.88966,3,3.18882,0.910981,-1
5.053,3,2.88877,3,3.19212,0.910899,-1
5.054,3,2.88788,3,3.19542,0.910815,-1
5.055,3,2.88699,3,3.1987,0.910728,-1
5.056,3,2.8861,3,3.20198,0.910639,-1
5.057,3,2.88522,3,3.20524,0.910548,-1
5.058,3,2.88433,3,3.20849,0.910454,-1
5.059,3,2.88345,3,3.21173,0.910358,-1
5.06,3,2.88257,3,3.21497,0.91026,-1
5.061,3,2.88168,3,3.21819,0.910159,-1
5.062,3,2.8808,3,3.2214,0.910056,-1
5.063,3,2.87992,3,3.2246,0.90995,-1
5.064,3,2.87904,3,3.22779,0.909843,-1
5.065,3,2.87816,3,3.23096,0.909733,-1
5.066,3,2.87728,3,3.23413,0.90962,-1
5.067,3,2.87641,3,3.23729,0.909506,-1
5.068,3,2.87553,3,3.24044,0.909389,-1
5.069,3,2.87465,3,3.24358,0.90927,-1
5.07,3,2.87378,3,3.2467,0.909149,-1
5.071,3,2.87291,3,3.24982,0.909025,-1
5.072,3,2.87203,3,3.25293,0.908899,-1
5.073,3,2.87116,3,3.25602,0.908771,-1
5.074,3,2.87029,3,3.25911,0.908641,-1
5.075,3,2.86942,3,3.26219,0.908508,-1
5.076,3,2.86855,3,3.26525,0.908374,-1
5.077,3,2.86768,3,3.26831,0.908237,-1
5.078,3,2.86681,3,3.27136,0.908098,-1
5.079,3,2.86595,3,3.27439,0.907957,-1
5.08,3,2.86508,3,3.27742,0.907813,-1
5.081,3,2.86422,3,3.28044,0.907668,-1
5.082,3,2.86335,3,3.28344,0.90752,-1
5.083,3,2.86249,3,3.28644,0.90737,-1
5.084,3,2.86163,3,3.28943,0.907218,-1
5.085,3,2.86076,3,3.2924,0.907064,-1
5.086,3,2.8599,3,3.29537,0.906908,-1
5.087,3,2.85904,3,3.29833,0.90675,-1
5.088,3,2.85818,3,3.30127,0.90659,-1
5.089,3,2.85733,3,3.30421,0.906427,-1
5.09,3,2.85647,3,3.30714,0.906263,-1
5.091,3,2.85561,3,3.31006,0.906096,-1
5.092,3,2.85476,3,3.31297,0.905928,-1
5.093,3,2.8539,3,3.31587,0.905757,-1
5.094,3,2.85305,3,3.31876,0.905584,-1
5.095,3,2.8522,3,3.32164,0.90541,-1
5.096,3,2.85134,3,3.32451,0.905233,-1
5.097,3,2.85049,3,3.32737,0.905054,-1
5.098,3,2.84964,3,3.33022,0.904873,-1
5.099,3,2.84879,3,3.33307,0.904691,-1
5.1,3,2.84794,3,3.3359,0.904506,-1
5.101,3,2.84709,3,3.33872,0.904319,-1
5.102,3,2.84625,3,3.34154,0.904131,-1
5.103,3,2.8454,3,3.34434,0.90394,-1
5.104,3,2.84456,3,3.34714,0.903748,-1
5.105,3,2.84371,3,3.34993,0.903553,-1
5.106,3,2.84287,3,3.35271,0.903357,-1
5.107,3,2.84202,3,3.35547,0.903158,-1
5.108,3,2.84118,3,3.35823,0.902958,-1
5.109,3,2.84034,3,3.36098,0.902756,-1
5.11,3,2.8395,3,3.36373,0.902552,-1
5.111,3,2.83866,3,3.36646,0.902346,-1
5.112,3,2.83782,3,3.36918,0.902138,-1
5.113,3,2.83699,3,3.3719,0.901928,-1
5.114,3,2.83615,3,3.3746,0.901717,-1
5.115,3,2.83531,3,3.3773,0.901503,-1
5.116,3,2.83448,3,3.37998,0.901288,-1
5.117,3,2.83364,3,3.38266,0.901071,-1
5.118,3,2.83281,3,3.38533,0.900852,-1
5.119,3,2.83198,3,3.38799,0.900631,-1
5.12,3,2.83114,3,3.39065,0.900409,-1
5.121,3,2.83031,3,3.39329,0.900184,-1
5.122,3,2.82948,3,3.39592,0.899958,-1
5.123,3,2.82865,3,3.39855,0.89973,-1
5.124,3,2.82782,3,3.40117,0.8995,-1
5.125,3,2.827,3,3.40378,0.899268,-1
5.126,3,2.82617,3,3.40638,0.899035,-1
5.127,3,2.82534,3,3.40897,0.8988,-1
5.128,3,2.82452,3,3.41155,0.898563,-1
5.129,3,2.82369,3,3.41412,0.898324,-1
5.13,3,2.82287,3,3.41669,0.898084,-1
5.131,3,2.82205,3,3.41925,0.897842,-1
5.132,3,2.82122,3,3.4218,0.897598,-1
5.133,3,2.8204,3,3.42434,0.897352,-1
5.134,3,2.81958,3,3.42687,0.897105,-1
5.135,3,2.81876,3,3.42939,0.896856,-1
5.136,3,2.81794,3,3.43191,0.896606,-1
5.137,3,2.81713,3,3.43441,0.896353,-1
5.138,3,2.81631,3,3.43691,0.896099,-1
5.139,3,2.81549,3,3.4394,0.895843,-1
5.14,3,2.81468,3,3.44188,0.895586,-1
5.141,3,2.81386,3,3.44436,0.895327,-1
5.142,3,2.81305,3,3.44682,0.895066,-1
5.143,3,2.81224,3,3.44928,0.894804,-1
5.144,3,2.81142,3,3.45173,0.89454,-1
5.145,3,2.81061,3,3.45417,0.894274,-1
5.146,3,2.8098,3,3.4566,0.894007,-1
5.147,3,2.80899,3,3.45903,0.893738,-1
5.148,3,2.80818,3,3.46144,0.893468,-1
5.149,3,2.80738,3,3.46385,0.893196,-1
5.15,3,2.80657,3,3.46625,0.892922,-1
5.151,3,2.80576,3,3.46864,0.892647,-1
5.152,3,2.80496,3,3.47103,0.89237,-1
5.153,3,2.80415,3,3.4734,0.892092,-1
5.154,3,2.80335,3,3.47577,0.891812,-1
5.155,3,2.80254,3,3.47813,0.891531,-1
5.156,3,2.80174,3,3.48049,0.891248,-1
5.157,3,2.80094,3,3.48283,0.890963,-1
5.158,3,2.80014,3,3.48517,0.890677,-1
5.159,3,2.79934,3,3.4875,0.890389,-1
5.16,3,2.79854,3,3.48982,0.8901,-1
5.161,3,2.79774,3,3.49213,0.889809,-1
5.162,3,2.79694,3,3.49444,0.889517,-1
5.163,3,2.79615,3,3.49674,0.889224,-1
5.164,3,2.79535,3,3.49903,0.888928,-1
5.165,3,2.79455,3,3.50131,0.888632,-1
5.166,3,2.79376,3,3.50359,0.888334,-1
5.167,3,2.79297,3,3.50586,0.888034,-1
5.168,3,2.79217,3,3.50812,0.887733,-1
5.169,3,2.79138,3,3.51037,0.88743,-1
5.17,3,2.79059,3,3.51261,0.887126,-1
5.171,3,2.7898,3,3.51485,0.886821,-1
5.172,3,2.78901,3,3.51708,0.886514,-1
5.173,3,2.78822,3,3.5193,0.886206,-1
5.174,3,2.78743,3,3.52152,0.885896,-1
5.175,3,2.78664,3,3.52373,0.885585,-1
5.176,3,2.78586,3,3.52593,0.885272,-1
5.177,3,2.78507,3,3.52812,0.884958,-1
5.178,3,2.78429,3,3.53031,0.884643,-1
5.179,3,2.7835,3,3.53249,0.884326,-1
5.18,3,2.78272,3,3.53466,0.884008,-1
