time,reference,output,control
5.537,1,0.935682,0.956316
5.538,1,0.935703,0.95633
5.539,1,0.935724,0.956344
5.54,1,0.935744,0.956358
5.541,1,0.935765,0.956372
5.542,1,0.935786,0.956386
5.543,1,0.935806,0.9564
5.544,1,0.935827,0.956414
5.545,1,0.935847,0.956428
5.546,1,0.935868,0.956442
5.547,1,0.935889,0.956456
5.548,1,0.935909,0.95647
5.549,1,0.93593,0.956484
5.55,1,0.93595,0.956498
5.551,1,0.935971,0.956512
5.552,1,0.935991,0.956526
5.553,1,0.936012,0.95654
5.554,1,0.936033,0.956554
5.555,1,0.936053,0.956568
5.556,1,0.936074,0.956582
5.557,1,0.936094,0.956595
5.558,1,0.936115,0.956609
5.559,1,0.936135,0.956623
5.56,1,0.936156,0.956637
5.561,1,0.936176,0.956651
5.562,1,0.936197,0.956665
5.563,1,0.936217,0.956679
5.564,1,0.936238,0.956693
5.565,1,0.936258,0.956707
5.566,1,0.936279,0.956721
5.567,1,0.936299,0.956735
5.568,1,0.936319,0.956749
5.569,1,0.93634,0.956762
5.57,1,0.93636,0.956776
5.571,1,0.936381,0.95679
5.572,1,0.936401,0.956804
5.573,1,0.936422,0.956818
5.574,1,0.936442,0.956832
5.575,1,0.936462,0.956846
5.576,1,0.936483,0.956859
5.577,1,0.936503,0.956873
5.578,1,0.936524,0.956887
5.579,1,0.936544,0.956901
5.58,1,0.936564,0.956915
5.581,1,0.936585,0.956929
5.582,1,0.936605,0.956943
5.583,1,0.936625,0.956956
5.584,1,0.936646,0.95697
5.585,1,0.936666,0.956984
5.586,1,0.936686,0.956998
5.587,1,0.936707,0.957012
5.588,1,0.936727,0.957025
5.589,1,0.936747,0.957039
5.59,1,0.936768,0.957053
5.591,1,0.936788,0.957067
5.592,1,0.936808,0.957081
5.593,1,0.936829,0.957094
5.594,1,0.936849,0.957108
5.595,1,0.936869,0.957122
5.596,1,0.936889,0.957136
5.597,1,0.93691,0.957149
5.598,1,0.93693,0.957163
5.599,1,0.93695,0.957177
5.6,1,0.93697,0.957191
5.601,1,0.936991,0.957204
5.602,1,0.937011,0.957218
5.603,1,0.937031,0.957232
5.604,1,0.937051,0.957246
5.605,1,0.937071,0.957259
5.606,1,0.937092,0.957273
5.607,1,0.937112,0.957287
5.608,1,0.937132,0.9573
5.609,1,0.937152,0.957314
5.61,1,0.937172,0.957328
5.611,1,0.937193,0.957342
5.612,1,0.937213,0.957355
5.613,1,0.937233,0.957369
5.614,1,0.937253,0.957383
5.615,1,0.937273,0.957396
5.616,1,0.937293,0.95741
5.617,1,0.937313,0.957424
5.618,1,0.937334,0.957437
5.619,1,0.937354,0.957451
5.62,1,0.937374,0.957465
5.621,1,0.937394,0.957478
5.622,1,0.937414,0.957492
5.623,1,0.937434,0.957506
5.624,1,0.937454,0.957519
5.625,1,0.937474,0.957533
5.626,1,0.937494,0.957547
5.627,1,0.937514,0.95756
5.628,1,0.937534,0.957574
5.629,1,0.937555,0.957587
5.63,1,0.937575,0.957601
5.631,1,0.937595,0.957615
5.632,1,0.937615,0.957628
5.633,1,0.937635,0.957642
5.634,1,0.937655,0.957655
5.635,1,0.937675,0.957669
5.636,1,0.937695,0.957683
5.637,1,0.937715,0.957696
5.638,1,0.937735,0.95771
5.639,1,0.937755,0.957723
5.64,1,0.937775,0.957737
5.641,1,0.937795,0.95775
5.642,1,0.937815,0.957764
5.643,1,0.937835,0.957778
5.644,1,0.937855,0.957791
5.645,1,0.937875,0.957805
5.646,1,0.937894,0.957818
5.647,1,0.937914,0.957832
5.648,1,0.937934,0.957845
5.649,1,0.937954,0.957859
5.65,1,0.937974,0.957872
5.651,1,0.937994,0.957886
5.652,1,0.938014,0.957899
5.653,1,0.938034,0.957913
5.654,1,0.938054,0.957926
5.655,1,0.938074,0.95794
5.656,1,0.938094,0.957953
5.657,1,0.938113,0.957967
5.658,1,0.938133,0.95798
5.659,1,0.938153,0.957994
5.66,1,0.938173,0.958007
5.661,1,0.938193,0.958021
5.662,1,0.938213,0.958034
5.663,1,0.938233,0.958048
5.664,1,0.938252,0.958061
5.665,1,0.938272,0.958075
5.666,1,0.938292,0.958088
5.667,1,0.938312,0.958102
5.668,1,0.938332,0.958115
5.669,1,0.938351,0.958129
5.67,1,0.938371,0.958142
5.671,1,0.938391,0.958155
5.672,1,0.938411,0.958169
5.673,1,0.938431,0.958182
5.674,1,0.93845,0.958196
5.675,1,0.93847,0.958209
5.676,1,0.93849,0.958223
5.677,1,0.93851,0.958236
5.678,1,0.938529,0.958249
5.679,1,0.938549,0.958263
5.68,1,0.938569,0.958276
5.681,1,0.938588,0.95829
5.682,1,0.938608,0.958303
5.683,1,0.938628,0.958316
5.684,1,0.938648,0.95833
5.685,1,0.938667,0.958343
5.686,1,0.938687,0.958357
5.687,1,0.938707,0.95837
5.688,1,0.938726,0.958383
5.689,1,0.938746,0.958397
5.69,1,0.938766,0.95841
5.691,1,0.938785,0.958423
5.692,1,0.938805,0.958437
5.693,1,0.938825,0.95845
5.694,1,0.938844,0.958463
5.695,1,0.938864,0.958477
5.696,1,0.938884,0.95849
5.697,1,0.938903,0.958503
5.698,1,0.938923,0.958517
5.699,1,0.938942,0.95853
5.7,1,0.938962,0.958543
5.701,1,0.938982,0.958557
5.702,1,0.939001,0.95857
5.703,1,0.939021,0.958583
5.704,1,0.93904,0.958597
5.705,1,0.93906,0.95861
5.706,1,0.939079,0.958623
5.707,1,0.939099,0.958636
5.708,1,0.939119,0.95865
5.709,1,0.939138,0.958663
5.71,1,0.939158,0.958676
5.711,1,0.939177,0.958689
5.712,1,0.939197,0.958703
5.713,1,0.939216,0.958716
5.714,1,0.939236,0.958729
5.715,1,0.939255,0.958742
5.716,1,0.939275,0.958756
5.717,1,0.939294,0.958769
5.718,1,0.939314,0.958782
5.719,1,0.939333,0.958795
5.72,1,0.939353,0.958809
5.721,1,0.939372,0.958822
5.722,1,0.939392,0.958835
5.723,1,0.939411,0.958848
5.724,1,0.939431,0.958862
5.725,1,0.93945,0.958875
5.726,1,0.939469,0.958888
5.727,1,0.939489,0.958901
5.728,1,0.939508,0.958914
5.729,1,0.939528,0.958928
5.73,1,0.939547,0.958941
5.731,1,0.939566,0.958954
5.732,1,0.939586,0.958967
5.733,1,0.939605,0.95898
5.734,1,0.939625,0.958993
5.735,1,0.939644,0.959007
5.736,1,0.939663,0.95902
5.737,1,0.939683,0.959033
5.738,1,0.939702,0.959046
5.739,1,0.939722,0.959059
5.74,1,0.939741,0.959072
5.741,1,0.93976,0.959085
5.742,1,0.93978,0.959099
5.743,1,0.939799,0.959112
5.744,1,0.939818,0.959125
5.745,1,0.939838,0.959138
5.746,1,0.939857,0.959151
5.747,1,0.939876,0.959164
5.748,1,0.939895,0.959177
5.749,1,0.939915,0.95919
5.75,1,0.939934,0.959204
5.751,1,0.939953,0.959217
5.752,1,0.939973,0.95923
5.753,1,0.939992,0.959243
5.754,1,0.940011,0.959256
5.755,1,0.94003,0.959269
5.756,1,0.94005,0.959282
5.757,1,0.940069,0.959295
5.758,1,0.940088,0.959308
5.759,1,0.940107,0.959321
5.76,1,0.940127,0.959334
5.761,1,0.940146,0.959347
5.762,1,0.940165,0.95936
5.763,1,0.940184,0.959373
5.764,1,0.940203,0.959386
5.765,1,0.940223,0.9594
5.766,1,0.940242,0.959413
5.767,1,0.940261,0.959426
5.768,1,0.94028,0.959439
5.769,1,0.940299,0.959452
5.77,1,0.940319,0.959465
5.771,1,0.940338,0.959478
5.772,1,0.940357,0.959491
5.773,1,0.940376,0.959504
5.774,1,0.940395,0.959517
5.775,1,0.940414,0.95953
5.776,1,0.940433,0.959543
5.777,1,0.940452,0.959556
5.778,1,0.940472,0.959569
5.779,1,0.940491,0.959582
5.78,1,0.94051,0.959595
5.781,1,0.940529,0.959608
5.782,1,0.940548,0.959621
5.783,1,0.940567,0.959634
5.784,1,0.940586,0.959646
5.785,1,0.940605,0.959659
5.786,1,0.940624,0.959672
5.787,1,0.940643,0.959685
5.788,1,0.940662,0.959698
5.789,1,0.940681,0.959711
5.79,1,0.940701,0.959724
5.791,1,0.94072,0.959737
5.792,1,0.940739,0.95975
5.793,1,0.940758,0.959763
5.794,1,0.940777,0.959776
5.795,1,0.940796,0.959789
5.796,1,0.940815,0.959802
5.797,1,0.940834,0.959815
5.798,1,0.940853,0.959827
5.799,1,0.940872,0.95984
5.8,1,0.940891,0.959853
5.801,1,0.94091,0.959866
5.802,1,0.940929,0.959879
5.803,1,0.940948,0.959892
5.804,1,0.940966,0.959905
5.805,1,0.940985,0.959918
5.806,1,0.941004,0.95993
5.807,1,0.941023,0.959943
5.808,1,0.941042,0.959956
5.809,1,0.941061,0.959969
5.81,1,0.94108,0.959982
5.811,1,0.941099,0.959995
5.812,1,0.941118,0.960008
5.813,1,0.941137,0.96002
5.814,1,0.941156,0.960033
5.815,1,0.941175,0.960046
5.816,1,0.941193,0.960059
5.817,1,0.941212,0.960072
5.818,1,0.941231,0.960085
5.819,1,0.94125,0.960097
5.82,1,0.941269,0.96011
5.821,1,0.941288,0.960123
5.822,1,0.941307,0.960136
5.823,1,0.941326,0.960149
5.824,1,0.941344,0.960161
5.825,1,0.941363,0.960174
5.826,1,0.941382,0.960187
5.827,1,0.941401,0.9602
5.828,1,0.94142,0.960213
5.829,1,0.941438,0.960225
5.83,1,0.941457,0.960238
5.831,1,0.941476,0.960251
5.832,1,0.941495,0.960264
5.833,1,0.941514,0.960276
5.834,1,0.941532,0.960289
5.835,1,0.941551,0.960302
5.836,1,0.94157,0.960315
5.837,1,0.941589,0.960327
5.838,1,0.941607,0.96034
5.839,1,0.941626,0.960353
5.84,1,0.941645,0.960366
5.841,1,0.941664,0.960378
5.842,1,0.941682,0.960391
5.843,1,0.941701,0.960404
5.844,1,0.94172,0.960416
5.845,1,0.941739,0.960429
5.846,1,0.941757,0.960442
5.847,1,0.941776,0.960455
5.848,1,0.941795,0.960467
5.849,1,0.941813,0.96048
5.85,1,0.941832,0.960493
5.851,1,0.941851,0.960505
5.852,1,0.941869,0.960518
5.853,1,0.941888,0.960531
5.854,1,0.941907,0.960543
5.855,1,0.941925,0.960556
5.856,1,0.941944,0.960569
5.857,1,0.941963,0.960581
5.858,1,0.941981,0.960594
5.859,1,0.942,0.960607
5.86,1,0.942018,0.960619
5.861,1,0.942037,0.960632
5.862,1,0.942056,0.960645
5.863,1,0.942074,0.960657
5.864,1,0.942093,0.96067
5.865,1,0.942111,0.960682
5.866,1,0.94213,0.960695
5.867,1,0.942149,0.960708
5.868,1,0.942167,0.96072
5.869,1,0.942186,0.960733
5.87,1,0.942204,0.960745
5.871,1,0.942223,0.960758
5.872,1,0.942241,0.960771
5.873,1,0.94226,0.960783
5.874,1,0.942278,0.960796
5.875,1,0.942297,0.960808
5.876,1,0.942316,0.960821
5.877,1,0.942334,0.960834
5.878,1,0.942353,0.960846
5.879,1,0.942371,0.960859
5.88,1,0.94239,0.960871
5.881,1,0.942408,0.960884
5.882,1,0.942427,0.960896
5.883,1,0.942445,0.960909
5.884,1,0.942464,0.960922
5.885,1,0.942482,0.960934
5.886,1,0.9425,0.960947
5.887,1,0.942519,0.960959
5.888,1,0.942537,0.960972
5.889,1,0.942556,0.960984
5.89,1,0.942574,0.960997
5.891,1,0.942593,0.961009
5.892,1,0.942611,0.961022
5.893,1,0.94263,0.961034
5.894,1,0.942648,0.961047
5.895,1,0.942666,0.961059
5.896,1,0.942685,0.961072
5.897,1,0.942703,0.961084
5.898,1,0.942722,0.961097
5.899,1,0.94274,0.961109
5.9,1,0.942758,0.961122
5.901,1,0.942777,0.961134
5.902,1,0.942795,0.961147
5.903,1,0.942813,0.961159
5.904,1,0.942832,0.961172
5.905,1,0.94285,0.961184
5.906,1,0.942868,0.961197
5.907,1,0.942887,0.961209
5.908,1,0.942905,0.961222
5.909,1,0.942923,0.961234
5.91,1,0.942942,0.961246
5.911,1,0.94296,0.961259
5.912,1,0.942978,0.961271
5.913,1,0.942997,0.961284
5.914,1,0.943015,0.961296
5.915,1,0.943033,0.961309
5.916,1,0.943052,0.961321
5.917,1,0.94307,0.961333
5.918,1,0.943088,0.961346
5.919,1,0.943106,0.961358
5.92,1,0.943125,0.961371
5.921,1,0.943143,0.961383
5.922,1,0.943161,0.961395
5.923,1,0.943179,0.961408
5.924,1,0.943198,0.96142
5.925,1,0.943216,0.961433
5.926,1,0.943234,0.961445
5.927,1,0.943252,0.961457
5.928,1,0.943271,0.96147
5.929,1,0.943289,0.961482
5.93,1,0.943307,0.961494
5.931,1,0.943325,0.961507
5.932,1,0.943343,0.961519
5.933,1,0.943362,0.961532
5.934,1,0.94338,0.961544
5.935,1,0.943398,0.961556
5.936,1,0.943416,0.961569
5.937,1,0.943434,0.961581
5.938,1,0.943452,0.961593
5.939,1,0.943471,0.961606
5.94,1,0.943489,0.961618
5.941,1,0.943507,0.96163
5.942,1,0.943525,0.961643
5.943,1,0.943543,0.961655
5.944,1,0.943561,0.961667
5.945,1,0.943579,0.961679
5.946,1,0.943598,0.961692
5.947,1,0.943616,0.961704
5.948,1,0.943634,0.961716
5.949,1,0.943652,0.961729
5.95,1,0.94367,0.961741
5.951,1,0.943688,0.961753
5.952,1,0.943706,0.961765
5.953,1,0.943724,0.961778
5.954,1,0.943742,0.96179
5.955,1,0.94376,0.961802
5.956,1,0.943778,0.961815
5.957,1,0.943796,0.961827
5.958,1,0.943814,0.961839
5.959,1,0.943832,0.961851
5.96,1,0.943851,0.961864
5.961,1,0.943869,0.961876
5.962,1,0.943887,0.961888
5.963,1,0.943905,0.9619
5.964,1,0.943923,0.961913
5.965,1,0.943941,0.961925
5.966,1,0.943959,0.961937
5.967,1,0.943977,0.961949
5.968,1,0.943995,0.961961
5.969,1,0.944013,0.961974
5.97,1,0.94403,0.961986
5.971,1,0.944048,0.961998
5.972,1,0.944066,0.96201
5.973,1,0.944084,0.962022
5.974,1,0.944102,0.962035
5.975,1,0.94412,0.962047
5.976,1,0.944138,0.962059
5.977,1,0.944156,0.962071
5.978,1,0.944174,0.962083
5.979,1,0.944192,0.962096
5.98,1,0.94421,0.962108
5.981,1,0.944228,0.96212
5.982,1,0.944246,0.962132
5.983,1,0.944264,0.962144
5.984,1,0.944282,0.962156
5.985,1,0.944299,0.962168
5.986,1,0.944317,0.962181
5.987,1,0.944335,0.962193
5.988,1,0.944353,0.962205
5.989,1,0.944371,0.962217
5.99,1,0.944389,0.962229
5.991,1,0.944407,0.962241
5.992,1,0.944424,0.962253
5.993,1,0.944442,0.962266
5.994,1,0.94446,0.962278
5.995,1,0.944478,0.96229
5.996,1,0.944496,0.962302
5.997,1,0.944514,0.962314
5.998,1,0.944531,0.962326
5.999,1,0.944549,0.962338
6,1,0.944567,0.96235
6.001,1,0.944585,0.962362
6.002,1,0.944603,0.962374
6.003,1,0.94462,0.962386
6.004,1,0.944638,0.962399
6.005,1,0.944656,0.962411
6.006,1,0.944674,0.962423
6.007,1,0.944691,0.962435
6.008,1,0.944709,0.962447
6.009,1,0.944727,0.962459
6.01,1,0.944745,0.962471
6.011,1,0.944762,0.962483
6.012,1,0.94478,0.962495
6.013,1,0.944798,0.962507
6.014,1,0.944816,0.962519
6.015,1,0.944833,0.962531
6.016,1,0.944851,0.962543
6.017,1,0.944869,0.962555
6.018,1,0.944886,0.962567
6.019,1,0.944904,0.962579
6.02,1,0.944922,0.962591
6.021,1,0.94494,0.962603
6.022,1,0.944957,0.962615
6.023,1,0.944975,0.962627
6.024,1,0.944993,0.962639
6.025,1,0.94501,0.962651
6.026,1,0.945028,0.962663
6.027,1,0.945045,0.962675
6.028,1,0.945063,0.962687
6.029,1,0.945081,0.962699
6.03,1,0.945098,0.962711
6.031,1,0.945116,0.962723
6.032,1,0.945134,0.962735
6.033,1,0.945151,0.962747
6.034,1,0.945169,0.962759
6.035,1,0.945186,0.962771
6.036,1,0.945204,0.962783
6.037,1,0.945222,0.962795
6.038,1,0.945239,0.962807
6.039,1,0.945257,0.962819
6.04,1,0.945274,0.962831
6.041,1,0.945292,0.962843
6.042,1,0.94531,0.962855
6.043,1,0.945327,0.962866
6.044,1,0.945345,0.962878
6.045,1,0.945362,0.96289
6.046,1,0.94538,0.962902
6.047,1,0.945397,0.962914
6.048,1,0.945415,0.962926
6.049,1,0.945432,0.962938
6.05,1,0.94545,0.96295
6.051,1,0.945467,0.962962
6.052,1,0.945485,0.962974
6.053,1,0.945502,0.962985
6.054,1,0.94552,0.962997
6.055,1,0.945537,0.963009
6.056,1,0.945555,0.963021
6.057,1,0.945572,0.963033
6.058,1,0.94559,0.963045
6.059,1,0.945607,0.963057
6.06,1,0.945625,0.963069
6.061,1,0.945642,0.96308
6.062,1,0.94566,0.963092
6.063,1,0.945677,0.963104
6.064,1,0.945694,0.963116
6.065,1,0.945712,0.963128
6.066,1,0.945729,0.96314
6.067,1,0.945747,0.963152
6.068,1,0.945764,0.963163
6.069,1,0.945782,0.963175
6.07,1,0.945799,0.963187
6.071,1,0.945816,0.963199
6.072,1,0.945834,0.963211
6.073,1,0.945851,0.963222
6.074,1,0.945869,0.963234
6.075,1,0.945886,0.963246
6.076,1,0.945903,0.963258
6.077,1,0.945921,0.96327
6.078,1,0.945938,0.963281
6.079,1,0.945955,0.963293
6.08,1,0.945973,0.963305
6.081,1,0.94599,0.963317
6.082,1,0.946007,0.963329
6.083,1,0.946025,0.96334
6.084,1,0.946042,0.963352
6.085,1,0.946059,0.963364
6.086,1,0.946077,0.963376
6.087,1,0.946094,0.963387
6.088,1,0.946111,0.963399
6.089,1,0.946129,0.963411
6.09,1,0.946146,0.963423
6.091,1,0.946163,0.963434
6.092,1,0.946181,0.963446
6.093,1,0.946198,0.963458
6.094,1,0.946215,0.96347
6.095,1,0.946232,0.963481
6.096,1,0.94625,0.963493
6.097,1,0.946267,0.963505
6.098,1,0.946284,0.963516
6.099,1,0.946301,0.963528
6.1,1,0.946319,0.96354
6.101,1,0.946336,0.963552
6.102,1,0.946353,0.963563
6.103,1,0.94637,0.963575
6.104,1,0.946387,0.963587
6.105,1,0.946405,0.963598
6.106,1,0.946422,0.96361
6.107,1,0.946439,0.963622
6.108,1,0.946456,0.963633
6.109,1,0.946473,0.963645
6.11,1,0.946491,0.963657
6.111,1,0.946508,0.963668
6.112,1,0.946525,0.96368
6.113,1,0.946542,0.963692
6.114,1,0.946559,0.963703
6.115,1,0.946576,0.963715
6.116,1,0.946594,0.963727
6.117,1,0.946611,0.963738
6.118,1,0.946628,0.96375
6.119,1,0.946645,0.963762
6.12,1,0.946662,0.963773
6.121,1,0.946679,0.963785
6.122,1,0.946696,0.963797
6.123,1,0.946714,0.963808
6.124,1,0.946731,0.96382
6.125,1,0.946748,0.963831
6.126,1,0.946765,0.963843
6.127,1,0.946782,0.963855
6.128,1,0.946799,0.963866
6.129,1,0.946816,0.963878
6.13,1,0.946833,0.963889
6.131,1,0.94685,0.963901
6.132,1,0.946867,0.963913
6.133,1,0.946884,0.963924
6.134,1,0.946901,0.963936
6.135,1,0.946918,0.963947
6.136,1,0.946935,0.963959
6.137,1,0.946953,0.96397
6.138,1,0.94697,0.963982
6.139,1,0.946987,0.963994
6.14,1,0.947004,0.964005
6.141,1,0.947021,0.964017
6.142,1,0.947038,0.964028
6.143,1,0.947055,0.96404
6.144,1,0.947072,0.964051
6.145,1,0.947089,0.964063
6.146,1,0.947106,0.964074
6.147,1,0.947123,0.964086
6.148,1,0.94714,0.964097
6.149,1,0.947157,0.964109
6.15,1,0.947173,0.964121
6.151,1,0.94719,0.964132
6.152,1,0.947207,0.964144
6.153,1,0.947224,0.964155
6.154,1,0.947241,0.964167
6.155,1,0.947258,0.964178
6.156,1,0.947275,0.96419
6.157,1,0.947292,0.964201
6.158,1,0.947309,0.964213
6.159,1,0.947326,0.964224
6.16,1,0.947343,0.964236
6.161,1,0.94736,0.964247
6.162,1,0.947377,0.964258
6.163,1,0.947394,0.96427
6.164,1,0.94741,0.964281
6.165,1,0.947427,0.964293
6.166,1,0.947444,0.964304
6.167,1,0.947461,0.964316
6.168,1,0.947478,0.964327
6.169,1,0.947495,0.964339
6.17,1,0.947512,0.96435
6.171,1,0.947528,0.964362
6.172,1,0.947545,0.964373
6.173,1,0.947562,0.964385
6.174,1,0.947579,0.964396
6.175,1,0.947596,0.964407
6.176,1,0.947613,0.964419
6.177,1,0.947629,0.96443
6.178,1,0.947646,0.964442
6.179,1,0.947663,0.964453
6.18,1,0.94768,0.964464
6.181,1,0.947697,0.964476
6.182,1,0.947713,0.964487
6.183,1,0.94773,0.964499
6.184,1,0.947747,0.96451
6.185,1,0.947764,0.964521
6.186,1,0.947781,0.964533
6.187,1,0.947797,0.964544
6.188,1,0.947814,0.964556
6.189,1,0.947831,0.964567
6.19,1,0.947848,0.964578
6.191,1,0.947864,0.96459
6.192,1,0.947881,0.964601
6.193,1,0.947898,0.964612
6.194,1,0.947915,0.964624
6.195,1,0.947931,0.964635
6.196,1,0.947948,0.964647
6.197,1,0.947965,0.964658
6.198,1,0.947981,0.964669
6.199,1,0.947998,0.964681
6.2,1,0.948015,0.964692
6.201,1,0.948031,0.964703
6.202,1,0.948048,0.964715
6.203,1,0.948065,0.964726
6.204,1,0.948081,0.964737
6.205,1,0.948098,0.964749
6.206,1,0.948115,0.96476
6.207,1,0.948131,0.964771
6.208,1,0.948148,0.964782
6.209,1,0.948165,0.964794
6.21,1,0.948181,0.964805
6.211,1,0.948198,0.964816
6.212,1,0.948215,0.964828
6.213,1,0.948231,0.964839
6.214,1,0.948248,0.96485
6.215,1,0.948265,0.964862
6.216,1,0.948281,0.964873
6.217,1,0.948298,0.964884
6.218,1,0.948314,0.964895
6.219,1,0.948331,0.964907
6.22,1,0.948348,0.964918
6.221,1,0.948364,0.964929
6.222,1,0.948381,0.96494
6.223,1,0.948397,0.964952
6.224,1,0.948414,0.964963
6.225,1,0.94843,0.964974
6.226,1,0.948447,0.964985
6.227,1,0.948463,0.964997
6.228,1,0.94848,0.965008
6.229,1,0.948497,0.965019
6.23,1,0.948513,0.96503
6.231,1,0.94853,0.965042
6.232,1,0.948546,0.965053
6.233,1,0.948563,0.965064
6.234,1,0.948579,0.965075
6.235,1,0.948596,0.965086
6.236,1,0.948612,0.965098
6.237,1,0.948629,0.965109
6.238,1,0.948645,0.96512
6.239,1,0.948662,0.965131
6.24,1,0.948678,0.965142
6.241,1,0.948695,0.965154
6.242,1,0.948711,0.965165
6.243,1,0.948728,0.965176
6.244,1,0.948744,0.965187
6.245,1,0.94876,0.965198
6.246,1,0.948777,0.96521
6.247,1,0.948793,0.965221
6.248,1,0.94881,0.965232
6.249,1,0.948826,0.965243
6.25,1,0.948843,0.965254
6.251,1,0.948859,0.965265
6.252,1,0.948876,0.965277
6.253,1,0.948892,0.965288
6.254,1,0.948908,0.965299
6.255,1,0.948925,0.96531
6.256,1,0.948941,0.965321
6.257,1,0.948958,0.965332
6.258,1,0.948974,0.965343
6.259,1,0.94899,0.965354
6.26,1,0.949007,0.965366
6.261,1,0.949023,0.965377
6.262,1,0.949039,0.965388
6.263,1,0.949056,0.965399
6.264,1,0.949072,0.96541
6.265,1,0.949088,0.965421
6.266,1,0.949105,0.965432
6.267,1,0.949121,0.965443
6.268,1,0.949137,0.965454
6.269,1,0.949154,0.965466
6.27,1,0.94917,0.965477
6.271,1,0.949186,0.965488
6.272,1,0.949203,0.965499
6.273,1,0.949219,0.96551
6.274,1,0.949235,0.965521
6.275,1,0.949252,0.965532
6.276,1,0.949268,0.965543
6.277,1,0.949284,0.965554
6.278,1,0.949301,0.965565
6.279,1,0.949317,0.965576
6.28,1,0.949333,0.965587
6.281,1,0.949349,0.965598
6.282,1,0.949366,0.965609
6.283,1,0.949382,0.96562
6.284,1,0.949398,0.965631
6.285,1,0.949414,0.965642
6.286,1,0.949431,0.965654
6.287,1,0.949447,0.965665
6.288,1,0.949463,0.965676
6.289,1,0.949479,0.965687
6.29,1,0.949495,0.965698
6.291,1,0.949512,0.965709
6.292,1,0.949528,0.96572
6.293,1,0.949544,0.965731
6.294,1,0.94956,0.965742
6.295,1,0.949576,0.965753
6.296,1,0.949593,0.965764
6.297,1,0.949609,0.965775
6.298,1,0.949625,0.965786
6.299,1,0.949641,0.965797
6.3,1,0.949657,0.965808
6.301,1,0.949674,0.965819
6.302,1,0.94969,0.96583
6.303,1,0.949706,0.96584
6.304,1,0.949722,0.965851
6.305,1,0.949738,0.965862
6.306,1,0.949754,0.965873
6.307,1,0.94977,0.965884
6.308,1,0.949787,0.965895
6.309,1,0.949803,0.965906
6.31,1,0.949819,0.965917
6.311,1,0.949835,0.965928
6.312,1,0.949851,0.965939
6.313,1,0.949867,0.96595
6.314,1,0.949883,0.965961
6.315,1,0.949899,0.965972
6.316,1,0.949915,0.965983
6.317,1,0.949931,0.965994
6.318,1,0.949947,0.966005
6.319,1,0.949964,0.966016
6.32,1,0.94998,0.966026
6.321,1,0.949996,0.966037
6.322,1,0.950012,0.966048
6.323,1,0.950028,0.966059
6.324,1,0.950044,0.96607
6.325,1,0.95006,0.966081
6.326,1,0.950076,0.966092
6.327,1,0.950092,0.966103
6.328,1,0.950108,0.966114
6.329,1,0.950124,0.966124
6.33,1,0.95014,0.966135
6.331,1,0.950156,0.966146
6.332,1,0.950172,0.966157
6.333,1,0.950188,0.966168
6.334,1,0.950204,0.966179
6.335,1,0.95022,0.96619
6.336,1,0.950236,0.966201
6.337,1,0.950252,0.966211
6.338,1,0.950268,0.966222
6.339,1,0.950284,0.966233
6.34,1,0.9503,0.966244
6.341,1,0.950316,0.966255
6.342,1,0.950332,0.966266
6.343,1,0.950348,0.966276
6.344,1,0.950364,0.966287
6.345,1,0.95038,0.966298
6.346,1,0.950395,0.966309
6.347,1,0.950411,0.96632
6.348,1,0.950427,0.96633
6.349,1,0.950443,0.966341
6.35,1,0.950459,0.966352
6.351,1,0.950475,0.966363
6.352,1,0.950491,0.966374
6.353,1,0.950507,0.966384
6.354,1,0.950523,0.966395
6.355,1,0.950539,0.966406
6.356,1,0.950554,0.966417
6.357,1,0.95057,0.966428
6.358,1,0.950586,0.966438
6.359,1,0.950602,0.966449
6.36,1,0.950618,0.96646
6.361,1,0.950634,0.966471
6.362,1,0.95065,0.966481
6.363,1,0.950665,0.966492
6.364,1,0.950681,0.966503
6.365,1,0.950697,0.966514
6.366,1,0.950713,0.966525
6.367,1,0.950729,0.966535
6.368,1,0.950745,0.966546
6.369,1,0.95076,0.966557
6.37,1,0.950776,0.966567
6.371,1,0.950792,0.966578
6.372,1,0.950808,0.966589
6.373,1,0.950824,0.9666
6.374,1,0.950839,0.96661
6.375,1,0.950855,0.966621
6.376,1,0.950871,0.966632
6.377,1,0.950887,0.966643
6.378,1,0.950902,0.966653
6.379,1,0.950918,0.966664
6.38,1,0.950934,0.966675
6.381,1,0.95095,0.966685
6.382,1,0.950966,0.966696
6.383,1,0.950981,0.966707
6.384,1,0.950997,0.966717
6.385,1,0.951013,0.966728
6.386,1,0.951028,0.966739
6.387,1,0.951044,0.966749
6.388,1,0.95106,0.96676
6.389,1,0.951076,0.966771
6.39,1,0.951091,0.966781
6.391,1,0.951107,0.966792
6.392,1,0.951123,0.966803
6.393,1,0.951138,0.966813
6.394,1,0.951154,0.966824
6.395,1,0.95117,0.966835
6.396,1,0.951185,0.966845
6.397,1,0.951201,0.966856
6.398,1,0.951217,0.966867
6.399,1,0.951232,0.966877
6.4,1,0.951248,0.966888
6.401,1,0.951264,0.966899
6.402,1,0.951279,0.966909
6.403,1,0.951295,0.96692
6.404,1,0.951311,0.96693
6.405,1,0.951326,0.966941
6.406,1,0.951342,0.966952
6.407,1,0.951358,0.966962
6.408,1,0.951373,0.966973
6.409,1,0.951389,0.966984
6.41,1,0.951404,0.966994
