time,reference,output,u_sat,u_unsat,integrator,disturbance
0.041,3,0.123451,3,11.8218,0.123451,0
0.042,3,0.126328,3,11.819,0.126328,0
0.043,3,0.129201,3,11.8161,0.129201,0
0.044,3,0.132072,3,11.8133,0.132072,0
0.045,3,0.13494,3,11.8105,0.13494,0
0.046,3,0.137805,3,11.8077,0.137805,0
0.047,3,0.140667,3,11.8049,0.140667,0
0.048,3,0.143527,3,11.8021,0.143527,0
0.049,3,0.146383,3,11.7993,0.146383,0
0.05,3,0.149237,3,11.7965,0.149237,0
0.051,3,0.152087,3,11.7937,0.152087,0
0.052,3,0.154935,3,11.7909,0.154935,0
0.053,3,0.15778,3,11.7881,0.15778,0
0.054,3,0.160623,3,11.7853,0.160623,0
0.055,3,0.163462,3,11.7825,0.163462,0
0.056,3,0.166299,3,11.7798,0.166299,0
0.057,3,0.169132,3,11.777,0.169132,0
0.058,3,0.171963,3,11.7742,0.171963,0
0.059,3,0.174791,3,11.7714,0.174791,0
0.06,3,0.177616,3,11.7686,0.177616,0
0.061,3,0.180439,3,11.7659,0.180439,0
0.062,3,0.183258,3,11.7631,0.183258,0
0.063,3,0.186075,3,11.7604,0.186075,0
0.064,3,0.188889,3,11.7576,0.188889,0
0.065,3,0.1917,3,11.7548,0.1917,0
0.066,3,0.194508,3,11.7521,0.194508,0
0.067,3,0.197314,3,11.7493,0.197314,0
0.068,3,0.200117,3,11.7466,0.200117,0
0.069,3,0.202917,3,11.7438,0.202917,0
0.07,3,0.205714,3,11.7411,0.205714,0
0.071,3,0.208508,3,11.7383,0.208508,0
0.072,3,0.211299,3,11.7356,0.211299,0
0.073,3,0.214088,3,11.7329,0.214088,0
0.074,3,0.216874,3,11.7301,0.216874,0
0.075,3,0.219657,3,11.7274,0.219657,0
0.076,3,0.222437,3,11.7247,0.222437,0
0.077,3,0.225215,3,11.722,0.225215,0
0.078,3,0.22799,3,11.7192,0.22799,0
0.079,3,0.230762,3,11.7165,0.230762,0
0.08,3,0.233531,3,11.7138,0.233531,0
0.081,3,0.236298,3,11.7111,0.236298,0
0.082,3,0.239061,3,11.7084,0.239061,0
0.083,3,0.241822,3,11.7057,0.241822,0
0.084,3,0.24458,3,11.703,0.24458,0
0.085,3,0.247336,3,11.7003,0.247336,0
0.086,3,0.250088,3,11.6976,0.250088,0
0.087,3,0.252838,3,11.6949,0.252838,0
0.088,3,0.255585,3,11.6922,0.255585,0
0.089,3,0.25833,3,11.6895,0.25833,0
0.09,3,0.261072,3,11.6868,0.261072,0
0.091,3,0.263811,3,11.6841,0.263811,0
0.092,3,0.266547,3,11.6814,0.266547,0
0.093,3,0.26928,3,11.6787,0.26928,0
0.094,3,0.272011,3,11.6761,0.272011,0
0.095,3,0.274739,3,11.6734,0.274739,0
0.096,3,0.277464,3,11.6707,0.277464,0
0.097,3,0.280187,3,11.668,0.280187,0
0.098,3,0.282906,3,11.6654,0.282906,0
0.099,3,0.285624,3,11.6627,0.285624,0
0.1,3,0.288338,3,11.66,0.288338,0
0.101,3,0.29105,3,11.6574,0.29105,0
0.102,3,0.293759,3,11.6547,0.293759,0
0.103,3,0.296465,3,11.6521,0.296465,0
0.104,3,0.299168,3,11.6494,0.299168,0
0.105,3,0.301869,3,11.6468,0.301869,0
0.106,3,0.304567,3,11.6441,0.304567,0
0.107,3,0.307263,3,11.6415,0.307263,0
0.108,3,0.309955,3,11.6388,0.309955,0
0.109,3,0.312646,3,11.6362,0.312646,0
0.11,3,0.315333,3,11.6336,0.315333,0
0.111,3,0.318018,3,11.6309,0.318018,0
0.112,3,0.3207,3,11.6283,0.3207,0
0.113,3,0.323379,3,11.6257,0.323379,0
0.114,3,0.326055,3,11.623,0.326055,0
0.115,3,0.328729,3,11.6204,0.328729,0
0.116,3,0.331401,3,11.6178,0.331401,0
0.117,3,0.334069,3,11.6152,0.334069,0
0.118,3,0.336735,3,11.6126,0.336735,0
0.119,3,0.339398,3,11.6099,0.339398,0
0.12,3,0.342059,3,11.6073,0.342059,0
0.121,3,0.344717,3,11.6047,0.344717,0
0.122,3,0.347372,3,11.6021,0.347372,0
0.123,3,0.350025,3,11.5995,0.350025,0
0.124,3,0.352675,3,11.5969,0.352675,0
0.125,3,0.355322,3,11.5943,0.355322,0
0.126,3,0.357967,3,11.5917,0.357967,0
0.127,3,0.360609,3,11.5891,0.360609,0
0.128,3,0.363248,3,11.5866,0.363248,0
0.129,3,0.365885,3,11.584,0.365885,0
0.13,3,0.368519,3,11.5814,0.368519,0
0.131,3,0.371151,3,11.5788,0.371151,0
0.132,3,0.373779,3,11.5762,0.373779,0
0.133,3,0.376406,3,11.5736,0.376406,0
0.134,3,0.379029,3,11.5711,0.379029,0
0.135,3,0.38165,3,11.5685,0.38165,0
0.136,3,0.384269,3,11.5659,0.384269,0
0.137,3,0.386884,3,11.5634,0.386884,0
0.138,3,0.389497,3,11.5608,0.389497,0
0.139,3,0.392108,3,11.5582,0.392108,0
0.14,3,0.394716,3,11.5557,0.394716,0
0.141,3,0.397321,3,11.5531,0.397321,0
0.142,3,0.399924,3,11.5506,0.399924,0
0.143,3,0.402524,3,11.548,0.402524,0
0.144,3,0.405121,3,11.5455,0.405121,0
0.145,3,0.407716,3,11.5429,0.407716,0
0.146,3,0.410309,3,11.5404,0.410309,0
0.147,3,0.412898,3,11.5378,0.412898,0
0.148,3,0.415485,3,11.5353,0.415485,0
0.149,3,0.41807,3,11.5328,0.41807,0
0.15,3,0.420652,3,11.5302,0.420652,0
0.151,3,0.423231,3,11.5277,0.423231,0
0.152,3,0.425808,3,11.5252,0.425808,0
0.153,3,0.428382,3,11.5227,0.428382,0
0.154,3,0.430954,3,11.5201,0.430954,0
0.155,3,0.433523,3,11.5176,0.433523,0
0.156,3,0.436089,3,11.5151,0.436089,0
0.157,3,0.438653,3,11.5126,0.438653,0
0.158,3,0.441214,3,11.5101,0.441214,0
0.159,3,0.443773,3,11.5076,0.443773,0
0.16,3,0.44633,3,11.5051,0.44633,0
0.161,3,0.448883,3,11.5025,0.448883,0
0.162,3,0.451434,3,11.5,0.451434,0
0.163,3,0.453983,3,11.4975,0.453983,0
0.164,3,0.456529,3,11.495,0.456529,0
0.165,3,0.459072,3,11.4926,0.459072,0
0.166,3,0.461613,3,11.4901,0.461613,0
0.167,3,0.464152,3,11.4876,0.464152,0
0.168,3,0.466688,3,11.4851,0.466688,0
0.169,3,0.469221,3,11.4826,0.469221,0
0.17,3,0.471752,3,11.4801,0.471752,0
0.171,3,0.47428,3,11.4776,0.47428,0
0.172,3,0.476806,3,11.4752,0.476806,0
0.173,3,0.479329,3,11.4727,0.479329,0
0.174,3,0.481849,3,11.4702,0.481849,0
0.175,3,0.484368,3,11.4677,0.484368,0
0.176,3,0.486883,3,11.4653,0.486883,0
0.177,3,0.489396,3,11.4628,0.489396,0
0.178,3,0.491907,3,11.4603,0.491907,0
0.179,3,0.494415,3,11.4579,0.494415,0
0.18,3,0.496921,3,11.4554,0.496921,0
0.181,3,0.499424,3,11.453,0.499424,0
0.182,3,0.501924,3,11.4505,0.501924,0
0.183,3,0.504422,3,11.4481,0.504422,0
0.184,3,0.506918,3,11.4456,0.506918,0
0.185,3,0.509411,3,11.4432,0.509411,0
0.186,3,0.511902,3,11.4407,0.511902,0
0.187,3,0.51439,3,11.4383,0.51439,0
0.188,3,0.516875,3,11.4358,0.516875,0
0.189,3,0.519358,3,11.4334,0.519358,0
0.19,3,0.521839,3,11.431,0.521839,0
0.191,3,0.524317,3,11.4285,0.524317,0
0.192,3,0.526793,3,11.4261,0.526793,0
0.193,3,0.529266,3,11.4237,0.529266,0
0.194,3,0.531737,3,11.4213,0.531737,0
0.195,3,0.534205,3,11.4188,0.534205,0
0.196,3,0.536671,3,11.4164,0.536671,0
0.197,3,0.539134,3,11.414,0.539134,0
0.198,3,0.541595,3,11.4116,0.541595,0
0.199,3,0.544054,3,11.4092,0.544054,0
0.2,3,0.546509,3,11.4068,0.546509,0
0.201,3,0.548963,3,11.4044,0.548963,0
0.202,3,0.551414,3,11.402,0.551414,0
0.203,3,0.553863,3,11.3996,0.553863,0
0.204,3,0.556309,3,11.3972,0.556309,0
0.205,3,0.558752,3,11.3948,0.558752,0
0.206,3,0.561194,3,11.3924,0.561194,0
0.207,3,0.563632,3,11.39,0.563632,0
0.208,3,0.566069,3,11.3876,0.566069,0
0.209,3,0.568503,3,11.3852,0.568503,0
0.21,3,0.570934,3,11.3828,0.570934,0
0.211,3,0.573363,3,11.3804,0.573363,0
0.212,3,0.57579,3,11.3781,0.57579,0
0.213,3,0.578214,3,11.3757,0.578214,0
0.214,3,0.580636,3,11.3733,0.580636,0
0.215,3,0.583055,3,11.3709,0.583055,0
0.216,3,0.585472,3,11.3686,0.585472,0
0.217,3,0.587887,3,11.3662,0.587887,0
0.218,3,0.590299,3,11.3638,0.590299,0
0.219,3,0.592709,3,11.3615,0.592709,0
0.22,3,0.595116,3,11.3591,0.595116,0
0.221,3,0.597521,3,11.3567,0.597521,0
0.222,3,0.599923,3,11.3544,0.599923,0
0.223,3,0.602323,3,11.352,0.602323,0
0.224,3,0.604721,3,11.3497,0.604721,0
0.225,3,0.607116,3,11.3473,0.607116,0
0.226,3,0.609509,3,11.345,0.609509,0
0.227,3,0.6119,3,11.3426,0.6119,0
0.228,3,0.614288,3,11.3403,0.614288,0
0.229,3,0.616673,3,11.338,0.616673,0
0.23,3,0.619057,3,11.3356,0.619057,0
0.231,3,0.621438,3,11.3333,0.621438,0
0.232,3,0.623816,3,11.3309,0.623816,0
0.233,3,0.626192,3,11.3286,0.626192,0
0.234,3,0.628566,3,11.3263,0.628566,0
0.235,3,0.630938,3,11.324,0.630938,0
0.236,3,0.633307,3,11.3216,0.633307,0
0.237,3,0.635673,3,11.3193,0.635673,0
0.238,3,0.638038,3,11.317,0.638038,0
0.239,3,0.6404,3,11.3147,0.6404,0
0.24,3,0.642759,3,11.3124,0.642759,0
0.241,3,0.645117,3,11.31,0.645117,0
0.242,3,0.647471,3,11.3077,0.647471,0
0.243,3,0.649824,3,11.3054,0.649824,0
0.244,3,0.652174,3,11.3031,0.652174,0
0.245,3,0.654522,3,11.3008,0.654522,0
0.246,3,0.656868,3,11.2985,0.656868,0
0.247,3,0.659211,3,11.2962,0.659211,0
0.248,3,0.661551,3,11.2939,0.661551,0
0.249,3,0.66389,3,11.2916,0.66389,0
0.25,3,0.666226,3,11.2893,0.666226,0
0.251,3,0.66856,3,11.2871,0.66856,0
0.252,3,0.670891,3,11.2848,0.670891,0
0.253,3,0.67322,3,11.2825,0.67322,0
0.254,3,0.675547,3,11.2802,0.675547,0
0.255,3,0.677872,3,11.2779,0.677872,0
0.256,3,0.680194,3,11.2756,0.680194,0
0.257,3,0.682513,3,11.2734,0.682513,0
0.258,3,0.684831,3,11.2711,0.684831,0
0.259,3,0.687146,3,11.2688,0.687146,0
0.26,3,0.689459,3,11.2666,0.689459,0
0.261,3,0.69177,3,11.2643,0.69177,0
0.262,3,0.694078,3,11.262,0.694078,0
0.263,3,0.696384,3,11.2598,0.696384,0
0.264,3,0.698687,3,11.2575,0.698687,0
0.265,3,0.700989,3,11.2552,0.700989,0
0.266,3,0.703288,3,11.253,0.703288,0
0.267,3,0.705584,3,11.2507,0.705584,0
0.268,3,0.707879,3,11.2485,0.707879,0
0.269,3,0.710171,3,11.2462,0.710171,0
0.27,3,0.712461,3,11.244,0.712461,0
0.271,3,0.714748,3,11.2417,0.714748,0
0.272,3,0.717033,3,11.2395,0.717033,0
0.273,3,0.719316,3,11.2373,0.719316,0
0.274,3,0.721597,3,11.235,0.721597,0
0.275,3,0.723876,3,11.2328,0.723876,0
0.276,3,0.726152,3,11.2306,0.726152,0
0.277,3,0.728426,3,11.2283,0.728426,0
0.278,3,0.730697,3,11.2261,0.730697,0
0.279,3,0.732966,3,11.2239,0.732966,0
0.28,3,0.735233,3,11.2216,0.735233,0
0.281,3,0.737498,3,11.2194,0.737498,0
0.282,3,0.739761,3,11.2172,0.739761,0
0.283,3,0.742021,3,11.215,0.742021,0
0.284,3,0.744279,3,11.2128,0.744279,0
0.285,3,0.746535,3,11.2106,0.746535,0
0.286,3,0.748788,3,11.2084,0.748788,0
0.287,3,0.751039,3,11.2061,0.751039,0
0.288,3,0.753288,3,11.2039,0.753288,0
0.289,3,0.755535,3,11.2017,0.755535,0
0.29,3,0.757779,3,11.1995,0.757779,0
0.291,3,0.760022,3,11.1973,0.760022,0
0.292,3,0.762262,3,11.1951,0.762262,0
0.293,3,0.764499,3,11.1929,0.764499,0
0.294,3,0.766735,3,11.1907,0.766735,0
0.295,3,0.768968,3,11.1886,0.768968,0
0.296,3,0.771199,3,11.1864,0.771199,0
0.297,3,0.773428,3,11.1842,0.773428,0
0.298,3,0.775655,3,11.182,0.775655,0
0.299,3,0.777879,3,11.1798,0.777879,0
0.3,3,0.780101,3,11.1776,0.780101,0
0.301,3,0.782321,3,11.1755,0.782321,0
0.302,3,0.784539,3,11.1733,0.784539,0
0.303,3,0.786754,3,11.1711,0.786754,0
0.304,3,0.788967,3,11.1689,0.788967,0
0.305,3,0.791178,3,11.1668,0.791178,0
0.306,3,0.793387,3,11.1646,0.793387,0
0.307,3,0.795594,3,11.1624,0.795594,0
0.308,3,0.797798,3,11.1603,0.797798,0
0.309,3,0.8,3,11.1581,0.8,0
0.31,3,0.8022,3,11.156,0.8022,0
0.311,3,0.804398,3,11.1538,0.804398,0
0.312,3,0.806594,3,11.1516,0.806594,0
0.313,3,0.808787,3,11.1495,0.808787,0
0.314,3,0.810978,3,11.1473,0.810978,0
0.315,3,0.813167,3,11.1452,0.813167,0
0.316,3,0.815354,3,11.1431,0.815354,0
0.317,3,0.817539,3,11.1409,0.817539,0
0.318,3,0.819721,3,11.1388,0.819721,0
0.319,3,0.821902,3,11.1366,0.821902,0
0.32,3,0.82408,3,11.1345,0.82408,0
0.321,3,0.826256,3,11.1324,0.826256,0
0.322,3,0.828429,3,11.1302,0.828429,0
0.323,3,0.830601,3,11.1281,0.830601,0
0.324,3,0.83277,3,11.126,0.83277,0
0.325,3,0.834938,3,11.1238,0.834938,0
0.326,3,0.837103,3,11.1217,0.837103,0
0.327,3,0.839266,3,11.1196,0.839266,0
0.328,3,0.841426,3,11.1175,0.841426,0
0.329,3,0.843585,3,11.1154,0.843585,0
0.33,3,0.845741,3,11.1132,0.845741,0
0.331,3,0.847896,3,11.1111,0.847896,0
0.332,3,0.850048,3,11.109,0.850048,0
0.333,3,0.852198,3,11.1069,0.852198,0
0.334,3,0.854345,3,11.1048,0.854345,0
0.335,3,0.856491,3,11.1027,0.856491,0
0.336,3,0.858635,3,11.1006,0.858635,0
0.337,3,0.860776,3,11.0985,0.860776,0
0.338,3,0.862915,3,11.0964,0.862915,0
0.339,3,0.865052,3,11.0943,0.865052,0
0.34,3,0.867187,3,11.0922,0.867187,0
0.341,3,0.86932,3,11.0901,0.86932,0
0.342,3,0.871451,3,11.088,0.871451,0
0.343,3,0.873579,3,11.0859,0.873579,0
0.344,3,0.875706,3,11.0838,0.875706,0
0.345,3,0.87783,3,11.0818,0.87783,0
0.346,3,0.879952,3,11.0797,0.879952,0
0.347,3,0.882072,3,11.0776,0.882072,0
0.348,3,0.88419,3,11.0755,0.88419,0
0.349,3,0.886306,3,11.0735,0.886306,0
0.35,3,0.88842,3,11.0714,0.88842,0
0.351,3,0.890531,3,11.0693,0.890531,0
0.352,3,0.892641,3,11.0672,0.892641,0
0.353,3,0.894748,3,11.0652,0.894748,0
0.354,3,0.896853,3,11.0631,0.896853,0
0.355,3,0.898956,3,11.061,0.898956,0
0.356,3,0.901057,3,11.059,0.901057,0
0.357,3,0.903156,3,11.0569,0.903156,0
0.358,3,0.905253,3,11.0549,0.905253,0
0.359,3,0.907348,3,11.0528,0.907348,0
0.36,3,0.909441,3,11.0508,0.909441,0
0.361,3,0.911531,3,11.0487,0.911531,0
0.362,3,0.91362,3,11.0467,0.91362,0
0.363,3,0.915706,3,11.0446,0.915706,0
0.364,3,0.91779,3,11.0426,0.91779,0
0.365,3,0.919873,3,11.0405,0.919873,0
0.366,3,0.921953,3,11.0385,0.921953,0
0.367,3,0.924031,3,11.0364,0.924031,0
0.368,3,0.926107,3,11.0344,0.926107,0
0.369,3,0.928181,3,11.0324,0.928181,0
0.37,3,0.930252,3,11.0303,0.930252,0
0.371,3,0.932322,3,11.0283,0.932322,0
0.372,3,0.93439,3,11.0263,0.93439,0
0.373,3,0.936455,3,11.0243,0.936455,0
0.374,3,0.938519,3,11.0222,0.938519,0
0.375,3,0.94058,3,11.0202,0.94058,0
0.376,3,0.94264,3,11.0182,0.94264,0
0.377,3,0.944697,3,11.0162,0.944697,0
0.378,3,0.946753,3,11.0142,0.946753,0
0.379,3,0.948806,3,11.0121,0.948806,0
0.38,3,0.950857,3,11.0101,0.950857,0
0.381,3,0.952906,3,11.0081,0.952906,0
0.382,3,0.954953,3,11.0061,0.954953,0
0.383,3,0.956998,3,11.0041,0.956998,0
0.384,3,0.959041,3,11.0021,0.959041,0
0.385,3,0.961082,3,11.0001,0.961082,0
0.386,3,0.963121,3,10.9981,0.963121,0
0.387,3,0.965158,3,10.9961,0.965158,0
0.388,3,0.967193,3,10.9941,0.967193,0
0.389,3,0.969226,3,10.9921,0.969226,0
0.39,3,0.971256,3,10.9901,0.971256,0
0.391,3,0.973285,3,10.9881,0.973285,0
0.392,3,0.975312,3,10.9861,0.975312,0
0.393,3,0.977337,3,10.9842,0.977337,0
0.394,3,0.979359,3,10.9822,0.979359,0
0.395,3,0.98138,3,10.9802,0.98138,0
0.396,3,0.983399,3,10.9782,0.983399,0
0.397,3,0.985415,3,10.9762,0.985415,0
0.398,3,0.98743,3,10.9743,0.98743,0
0.399,3,0.989442,3,10.9723,0.989442,0
0.4,3,0.991453,3,10.9703,0.991453,0
0.401,3,0.993461,3,10.9683,0.993461,0
0.402,3,0.995468,3,10.9664,0.995468,0
0.403,3,0.997472,3,10.9644,0.997472,0
0.404,3,0.999475,3,10.9624,0.999475,0
0.405,3,1.00148,3,10.9605,1.00148,0
0.406,3,1.00347,3,10.9585,1.00347,0
0.407,3,1.00547,3,10.9566,1.00547,0
0.408,3,1.00747,3,10.9546,1.00747,0
0.409,3,1.00946,3,10.9526,1.00946,0
0.41,3,1.01145,3,10.9507,1.01145,0
0.411,3,1.01344,3,10.9487,1.01344,0
0.412,3,1.01542,3,10.9468,1.01542,0
0.413,3,1.01741,3,10.9448,1.01741,0
0.414,3,1.01939,3,10.9429,1.01939,0
0.415,3,1.02137,3,10.941,1.02137,0
0.416,3,1.02335,3,10.939,1.02335,0
0.417,3,1.02533,3,10.9371,1.02533,0
0.418,3,1.0273,3,10.9351,1.0273,0
0.419,3,1.02927,3,10.9332,1.02927,0
0.42,3,1.03124,3,10.9313,1.03124,0
0.421,3,1.03321,3,10.9293,1.03321,0
0.422,3,1.03518,3,10.9274,1.03518,0
0.423,3,1.03714,3,10.9255,1.03714,0
0.424,3,1.03911,3,10.9236,1.03911,0
0.425,3,1.04107,3,10.9216,1.04107,0
0.426,3,1.04303,3,10.9197,1.04303,0
0.427,3,1.04498,3,10.9178,1.04498,0
0.428,3,1.04694,3,10.9159,1.04694,0
0.429,3,1.04889,3,10.914,1.04889,0
0.43,3,1.05084,3,10.912,1.05084,0
0.431,3,1.05279,3,10.9101,1.05279,0
0.432,3,1.05474,3,10.9082,1.05474,0
0.433,3,1.05669,3,10.9063,1.05669,0
0.434,3,1.05863,3,10.9044,1.05863,0
0.435,3,1.06057,3,10.9025,1.06057,0
0.436,3,1.06251,3,10.9006,1.06251,0
0.437,3,1.06445,3,10.8987,1.06445,0
0.438,3,1.06638,3,10.8968,1.06638,0
0.439,3,1.06832,3,10.8949,1.06832,0
0.44,3,1.07025,3,10.893,1.07025,0
0.441,3,1.07218,3,10.8911,1.07218,0
0.442,3,1.07411,3,10.8892,1.07411,0
0.443,3,1.07603,3,10.8873,1.07603,0
0.444,3,1.07796,3,10.8855,1.07796,0
0.445,3,1.07988,3,10.8836,1.07988,0
0.446,3,1.0818,3,10.8817,1.0818,0
0.447,3,1.08372,3,10.8798,1.08372,0
0.448,3,1.08563,3,10.8779,1.08563,0
0.449,3,1.08755,3,10.876,1.08755,0
0.45,3,1.08946,3,10.8742,1.08946,0
0.451,3,1.09137,3,10.8723,1.09137,0
0.452,3,1.09328,3,10.8704,1.09328,0
0.453,3,1.09518,3,10.8685,1.09518,0
0.454,3,1.09709,3,10.8667,1.09709,0
0.455,3,1.09899,3,10.8648,1.09899,0
0.456,3,1.10089,3,10.8629,1.10089,0
0.457,3,1.10279,3,10.8611,1.10279,0
0.458,3,1.10469,3,10.8592,1.10469,0
0.459,3,1.10658,3,10.8574,1.10658,0
0.46,3,1.10848,3,10.8555,1.10848,0
0.461,3,1.11037,3,10.8537,1.11037,0
0.462,3,1.11226,3,10.8518,1.11226,0
0.463,3,1.11415,3,10.8499,1.11415,0
0.464,3,1.11603,3,10.8481,1.11603,0
0.465,3,1.11792,3,10.8462,1.11792,0
0.466,3,1.1198,3,10.8444,1.1198,0
0.467,3,1.12168,3,10.8426,1.12168,0
0.468,3,1.12356,3,10.8407,1.12356,0
0.469,3,1.12543,3,10.8389,1.12543,0
0.47,3,1.12731,3,10.837,1.12731,0
0.471,3,1.12918,3,10.8352,1.12918,0
0.472,3,1.13105,3,10.8334,1.13105,0
0.473,3,1.13292,3,10.8315,1.13292,0
0.474,3,1.13479,3,10.8297,1.13479,0
0.475,3,1.13665,3,10.8279,1.13665,0
0.476,3,1.13852,3,10.826,1.13852,0
0.477,3,1.14038,3,10.8242,1.14038,0
0.478,3,1.14224,3,10.8224,1.14224,0
0.479,3,1.1441,3,10.8206,1.1441,0
0.48,3,1.14595,3,10.8187,1.14595,0
0.481,3,1.14781,3,10.8169,1.14781,0
0.482,3,1.14966,3,10.8151,1.14966,0
0.483,3,1.15151,3,10.8133,1.15151,0
0.484,3,1.15336,3,10.8115,1.15336,0
0.485,3,1.1552,3,10.8097,1.1552,0
0.486,3,1.15705,3,10.8079,1.15705,0
0.487,3,1.15889,3,10.8061,1.15889,0
0.488,3,1.16073,3,10.8042,1.16073,0
0.489,3,1.16257,3,10.8024,1.16257,0
0.49,3,1.16441,3,10.8006,1.16441,0
0.491,3,1.16624,3,10.7988,1.16624,0
0.492,3,1.16808,3,10.797,1.16808,0
0.493,3,1.16991,3,10.7952,1.16991,0
0.494,3,1.17174,3,10.7935,1.17174,0
0.495,3,1.17357,3,10.7917,1.17357,0
0.496,3,1.17539,3,10.7899,1.17539,0
0.497,3,1.17722,3,10.7881,1.17722,0
0.498,3,1.17904,3,10.7863,1.17904,0
0.499,3,1.18086,3,10.7845,1.18086,0
0.5,3,1.18268,3,10.7827,1.18268,0
0.501,3,1.1845,3,10.7809,1.1845,0
0.502,3,1.18632,3,10.7792,1.18632,0
0.503,3,1.18813,3,10.7774,1.18813,0
0.504,3,1.18994,3,10.7756,1.18994,0
0.505,3,1.19175,3,10.7738,1.19175,0
0.506,3,1.19356,3,10.772,1.19356,0
0.507,3,1.19537,3,10.7703,1.19537,0
0.508,3,1.19717,3,10.7685,1.19717,0
0.509,3,1.19897,3,10.7667,1.19897,0
0.51,3,1.20077,3,10.765,1.20077,0
0.511,3,1.20257,3,10.7632,1.20257,0
0.512,3,1.20437,3,10.7614,1.20437,0
0.513,3,1.20617,3,10.7597,1.20617,0
0.514,3,1.20796,3,10.7579,1.20796,0
0.515,3,1.20975,3,10.7562,1.20975,0
0.516,3,1.21154,3,10.7544,1.21154,0
0.517,3,1.21333,3,10.7527,1.21333,0
0.518,3,1.21512,3,10.7509,1.21512,0
0.519,3,1.2169,3,10.7491,1.2169,0
0.52,3,1.21869,3,10.7474,1.21869,0
0.521,3,1.22047,3,10.7457,1.22047,0
0.522,3,1.22225,3,10.7439,1.22225,0
0.523,3,1.22402,3,10.7422,1.22402,0
0.524,3,1.2258,3,10.7404,1.2258,0
0.525,3,1.22757,3,10.7387,1.22757,0
0.526,3,1.22935,3,10.7369,1.22935,0
0.527,3,1.23112,3,10.7352,1.23112,0
0.528,3,1.23289,3,10.7335,1.23289,0
0.529,3,1.23465,3,10.7317,1.23465,0
0.53,3,1.23642,3,10.73,1.23642,0
0.531,3,1.23818,3,10.7283,1.23818,0
0.532,3,1.23994,3,10.7265,1.23994,0
0.533,3,1.2417,3,10.7248,1.2417,0
0.534,3,1.24346,3,10.7231,1.24346,0
0.535,3,1.24522,3,10.7214,1.24522,0
0.536,3,1.24697,3,10.7197,1.24697,0
0.537,3,1.24873,3,10.7179,1.24873,0
0.538,3,1.25048,3,10.7162,1.25048,0
0.539,3,1.25223,3,10.7145,1.25223,0
0.54,3,1.25398,3,10.7128,1.25398,0
0.541,3,1.25572,3,10.7111,1.25572,0
0.542,3,1.25747,3,10.7094,1.25747,0
0.543,3,1.25921,3,10.7076,1.25921,0
0.544,3,1.26095,3,10.7059,1.26095,0
0.545,3,1.26269,3,10.7042,1.26269,0
0.546,3,1.26443,3,10.7025,1.26443,0
0.547,3,1.26616,3,10.7008,1.26616,0
0.548,3,1.26789,3,10.6991,1.26789,0
0.549,3,1.26963,3,10.6974,1.26963,0
0.55,3,1.27136,3,10.6957,1.27136,0
0.551,3,1.27309,3,10.694,1.27309,0
0.552,3,1.27481,3,10.6923,1.27481,0
0.553,3,1.27654,3,10.6906,1.27654,0
0.554,3,1.27826,3,10.689,1.27826,0
0.555,3,1.27998,3,10.6873,1.27998,0
0.556,3,1.2817,3,10.6856,1.2817,0
0.557,3,1.28342,3,10.6839,1.28342,0
