time,reference,output,u_sat,u_unsat,integrator,disturbance
0.067,3,0.131543,2,10.0634,-0.465355,0
0.068,3,0.133411,2,10.0404,-0.470527,0
0.069,3,0.135278,2,10.0174,-0.475677,0
0.07,3,0.137142,2,9.99453,-0.480807,0
0.071,3,0.139005,2,9.97171,-0.485916,0
0.072,3,0.140866,2,9.94897,-0.491004,0
0.073,3,0.142725,2,9.9263,-0.496071,0
0.074,3,0.144583,2,9.9037,-0.501118,0
0.075,3,0.146438,2,9.88117,-0.506143,0
0.076,3,0.148292,2,9.85871,-0.511149,0
0.077,3,0.150143,2,9.83632,-0.516133,0
0.078,3,0.151993,2,9.81399,-0.521097,0
0.079,3,0.153841,2,9.79174,-0.526041,0
0.08,3,0.155687,2,9.76955,-0.530964,0
0.081,3,0.157532,2,9.74743,-0.535868,0
0.082,3,0.159374,2,9.72538,-0.540751,0
0.083,3,0.161215,2,9.7034,-0.545613,0
0.084,3,0.163054,2,9.68149,-0.550456,0
0.085,3,0.164891,2,9.65964,-0.555279,0
0.086,3,0.166726,2,9.63786,-0.560081,0
0.087,3,0.168559,2,9.61615,-0.564864,0
0.088,3,0.17039,2,9.59451,-0.569627,0
0.089,3,0.17222,2,9.57293,-0.574371,0
0.09,3,0.174048,2,9.55142,-0.579094,0
0.091,3,0.175874,2,9.52997,-0.583798,0
0.092,3,0.177698,2,9.50859,-0.588483,0
0.093,3,0.17952,2,9.48728,-0.593148,0
0.094,3,0.181341,2,9.46603,-0.597793,0
0.095,3,0.183159,2,9.44485,-0.60242,0
0.096,3,0.184976,2,9.42373,-0.607026,0
0.097,3,0.186791,2,9.40268,-0.611614,0
0.098,3,0.188604,2,9.38169,-0.616183,0
0.099,3,0.190416,2,9.36077,-0.620732,0
0.1,3,0.192225,2,9.33991,-0.625262,0
0.101,3,0.194033,2,9.31912,-0.629774,0
0.102,3,0.195839,2,9.29839,-0.634266,0
0.103,3,0.197643,2,9.27773,-0.63874,0
0.104,3,0.199446,2,9.25713,-0.643194,0
0.105,3,0.201246,2,9.23659,-0.64763,0
0.106,3,0.203045,2,9.21611,-0.652048,0
0.107,3,0.204842,2,9.1957,-0.656447,0
0.108,3,0.206637,2,9.17535,-0.660827,0
0.109,3,0.20843,2,9.15507,-0.665188,0
0.11,3,0.210222,2,9.13485,-0.669532,0
0.111,3,0.212012,2,9.11469,-0.673857,0
0.112,3,0.2138,2,9.09459,-0.678163,0
0.113,3,0.215586,2,9.07455,-0.682452,0
0.114,3,0.21737,2,9.05458,-0.686722,0
0.115,3,0.219153,2,9.03467,-0.690974,0
0.116,3,0.220934,2,9.01481,-0.695208,0
0.117,3,0.222713,2,8.99502,-0.699424,0
0.118,3,0.22449,2,8.9753,-0.703622,0
0.119,3,0.226266,2,8.95563,-0.707802,0
0.12,3,0.228039,2,8.93602,-0.711964,0
0.121,3,0.229811,2,8.91648,-0.716109,0
0.122,3,0.231582,2,8.89699,-0.720235,0
0.123,3,0.23335,2,8.87756,-0.724345,0
0.124,3,0.235117,2,8.8582,-0.728436,0
0.125,3,0.236881,2,8.83889,-0.73251,0
0.126,3,0.238645,2,8.81965,-0.736567,0
0.127,3,0.240406,2,8.80046,-0.740606,0
0.128,3,0.242166,2,8.78133,-0.744627,0
0.129,3,0.243923,2,8.76226,-0.748632,0
0.13,3,0.245679,2,8.74325,-0.752619,0
0.131,3,0.247434,2,8.7243,-0.756589,0
0.132,3,0.249186,2,8.70541,-0.760542,0
0.133,3,0.250937,2,8.68658,-0.764478,0
0.134,3,0.252686,2,8.6678,-0.768396,0
0.135,3,0.254434,2,8.64908,-0.772298,0
0.136,3,0.256179,2,8.63043,-0.776183,0
0.137,3,0.257923,2,8.61182,-0.780051,0
0.138,3,0.259665,2,8.59328,-0.783902,0
0.139,3,0.261405,2,8.57479,-0.787737,0
0.14,3,0.263144,2,8.55636,-0.791554,0
0.141,3,0.264881,2,8.53799,-0.795356,0
0.142,3,0.266616,2,8.51967,-0.79914,0
0.143,3,0.268349,2,8.50141,-0.802908,0
0.144,3,0.270081,2,8.48321,-0.80666,0
0.145,3,0.271811,2,8.46506,-0.810395,0
0.146,3,0.273539,2,8.44697,-0.814114,0
0.147,3,0.275265,2,8.42894,-0.817816,0
0.148,3,0.27699,2,8.41096,-0.821502,0
0.149,3,0.278713,2,8.39304,-0.825172,0
0.15,3,0.280435,2,8.37517,-0.828826,0
0.151,3,0.282154,2,8.35736,-0.832464,0
0.152,3,0.283872,2,8.3396,-0.836086,0
0.153,3,0.285588,2,8.3219,-0.839692,0
0.154,3,0.287302,2,8.30425,-0.843281,0
0.155,3,0.289015,2,8.28666,-0.846855,0
0.156,3,0.290726,2,8.26912,-0.850414,0
0.157,3,0.292435,2,8.25164,-0.853956,0
0.158,3,0.294143,2,8.23421,-0.857483,0
0.159,3,0.295849,2,8.21683,-0.860994,0
0.16,3,0.297553,2,8.19951,-0.864489,0
0.161,3,0.299255,2,8.18224,-0.867969,0
0.162,3,0.300956,2,8.16502,-0.871433,0
0.163,3,0.302655,2,8.14786,-0.874882,0
0.164,3,0.304353,2,8.13075,-0.878315,0
0.165,3,0.306048,2,8.1137,-0.881733,0
0.166,3,0.307742,2,8.09669,-0.885136,0
0.167,3,0.309434,2,8.07974,-0.888523,0
0.168,3,0.311125,2,8.06285,-0.891896,0
0.169,3,0.312814,2,8.046,-0.895253,0
0.17,3,0.314501,2,8.02921,-0.898595,0
0.171,3,0.316187,2,8.01247,-0.901922,0
0.172,3,0.31787,2,7.99578,-0.905234,0
0.173,3,0.319553,2,7.97914,-0.908531,0
0.174,3,0.321233,2,7.96255,-0.911813,0
0.175,3,0.322912,2,7.94602,-0.91508,0
0.176,3,0.324589,2,7.92954,-0.918333,0
0.177,3,0.326264,2,7.91311,-0.92157,0
0.178,3,0.327938,2,7.89672,-0.924793,0
0.179,3,0.32961,2,7.88039,-0.928002,0
0.18,3,0.33128,2,7.86411,-0.931195,0
0.181,3,0.332949,2,7.84788,-0.934375,0
0.182,3,0.334616,2,7.83171,-0.937539,0
0.183,3,0.336282,2,7.81558,-0.940689,0
0.184,3,0.337945,2,7.7995,-0.943825,0
0.185,3,0.339607,2,7.78347,-0.946947,0
0.186,3,0.341268,2,7.76749,-0.950054,0
0.187,3,0.342926,2,7.75156,-0.953147,0
0.188,3,0.344584,2,7.73568,-0.956225,0
0.189,3,0.346239,2,7.71985,-0.95929,0
0.19,3,0.347893,2,7.70407,-0.96234,0
0.191,3,0.349545,2,7.68833,-0.965376,0
0.192,3,0.351195,2,7.67265,-0.968398,0
0.193,3,0.352844,2,7.65701,-0.971406,0
0.194,3,0.354491,2,7.64143,-0.974401,0
0.195,3,0.356137,2,7.62589,-0.977381,0
0.196,3,0.357781,2,7.6104,-0.980348,0
0.197,3,0.359423,2,7.59496,-0.9833,0
0.198,3,0.361063,2,7.57956,-0.986239,0
0.199,3,0.362702,2,7.56422,-0.989165,0
0.2,3,0.36434,2,7.54892,-0.992076,0
0.201,3,0.365975,2,7.53367,-0.994974,0
0.202,3,0.367609,2,7.51846,-0.997859,0
0.203,3,0.369242,2,7.50331,-1.00073,0
0.204,3,0.370872,2,7.4882,-1.00359,0
0.205,3,0.372502,2,7.47313,-1.00643,0
0.206,3,0.374129,2,7.45812,-1.00926,0
0.207,3,0.375755,2,7.44315,-1.01208,0
0.208,3,0.377379,2,7.42823,-1.01488,0
0.209,3,0.379002,2,7.41335,-1.01767,0
0.21,3,0.380623,2,7.39852,-1.02045,0
0.211,3,0.382242,2,7.38374,-1.02322,0
0.212,3,0.38386,2,7.369,-1.02597,0
0.213,3,0.385476,2,7.3543,-1.0287,0
0.214,3,0.387091,2,7.33966,-1.03143,0
0.215,3,0.388704,2,7.32506,-1.03414,0
0.216,3,0.390315,2,7.3105,-1.03684,0
0.217,3,0.391925,2,7.29599,-1.03953,0
0.218,3,0.393533,2,7.28152,-1.0422,0
0.219,3,0.395139,2,7.2671,-1.04486,0
0.22,3,0.396744,2,7.25273,-1.04751,0
0.221,3,0.398347,2,7.2384,-1.05014,0
0.222,3,0.399949,2,7.22411,-1.05277,0
0.223,3,0.401549,2,7.20987,-1.05538,0
0.224,3,0.403147,2,7.19567,-1.05797,0
0.225,3,0.404744,2,7.18152,-1.06056,0
0.226,3,0.406339,2,7.16741,-1.06313,0
0.227,3,0.407933,2,7.15334,-1.06569,0
0.228,3,0.409525,2,7.13932,-1.06824,0
0.229,3,0.411116,2,7.12534,-1.07077,0
0.23,3,0.412705,2,7.11141,-1.0733,0
0.231,3,0.414292,2,7.09752,-1.07581,0
0.232,3,0.415878,2,7.08367,-1.0783,0
0.233,3,0.417462,2,7.06986,-1.08079,0
0.234,3,0.419044,2,7.0561,-1.08326,0
0.235,3,0.420625,2,7.04238,-1.08572,0
0.236,3,0.422205,2,7.02871,-1.08817,0
0.237,3,0.423782,2,7.01507,-1.09061,0
0.238,3,0.425359,2,7.00148,-1.09304,0
0.239,3,0.426933,2,6.98793,-1.09545,0
0.24,3,0.428506,2,6.97443,-1.09785,0
0.241,3,0.430078,2,6.96096,-1.10024,0
0.242,3,0.431648,2,6.94754,-1.10262,0
0.243,3,0.433216,2,6.93416,-1.10498,0
0.244,3,0.434783,2,6.92082,-1.10734,0
0.245,3,0.436348,2,6.90752,-1.10968,0
0.246,3,0.437912,2,6.89426,-1.11201,0
0.247,3,0.439474,2,6.88105,-1.11433,0
0.248,3,0.441034,2,6.86787,-1.11664,0
0.249,3,0.442593,2,6.85474,-1.11893,0
0.25,3,0.444151,2,6.84165,-1.12122,0
0.251,3,0.445707,2,6.8286,-1.12349,0
0.252,3,0.447261,2,6.81559,-1.12575,0
0.253,3,0.448814,2,6.80262,-1.128,0
0.254,3,0.450365,2,6.78969,-1.13024,0
0.255,3,0.451914,2,6.7768,-1.13247,0
0.256,3,0.453462,2,6.76395,-1.13468,0
0.257,3,0.455009,2,6.75114,-1.13689,0
0.258,3,0.456554,2,6.73837,-1.13908,0
0.259,3,0.458097,2,6.72564,-1.14126,0
0.26,3,0.459639,2,6.71295,-1.14343,0
0.261,3,0.46118,2,6.7003,-1.14559,0
0.262,3,0.462719,2,6.68769,-1.14774,0
0.263,3,0.464256,2,6.67512,-1.14988,0
0.264,3,0.465792,2,6.66259,-1.15201,0
0.265,3,0.467326,2,6.6501,-1.15412,0
0.266,3,0.468858,2,6.63764,-1.15623,0
0.267,3,0.47039,2,6.62523,-1.15832,0
0.268,3,0.471919,2,6.61285,-1.16041,0
0.269,3,0.473447,2,6.60051,-1.16248,0
0.27,3,0.474974,2,6.58822,-1.16454,0
0.271,3,0.476499,2,6.57595,-1.16659,0
0.272,3,0.478022,2,6.56373,-1.16863,0
0.273,3,0.479544,2,6.55155,-1.17066,0
0.274,3,0.481065,2,6.5394,-1.17268,0
0.275,3,0.482584,2,6.52729,-1.17469,0
0.276,3,0.484101,2,6.51522,-1.17669,0
0.277,3,0.485617,2,6.50319,-1.17867,0
0.278,3,0.487131,2,6.4912,-1.18065,0
0.279,3,0.488644,2,6.47924,-1.18262,0
0.28,3,0.490156,2,6.46732,-1.18457,0
0.281,3,0.491665,2,6.45543,-1.18652,0
0.282,3,0.493174,2,6.44359,-1.18845,0
0.283,3,0.494681,2,6.43178,-1.19038,0
0.284,3,0.496186,2,6.42001,-1.19229,0
0.285,3,0.49769,2,6.40827,-1.1942,0
0.286,3,0.499192,2,6.39657,-1.19609,0
0.287,3,0.500693,2,6.38491,-1.19798,0
0.288,3,0.502192,2,6.37329,-1.19985,0
0.289,3,0.50369,2,6.3617,-1.20171,0
0.29,3,0.505186,2,6.35014,-1.20357,0
0.291,3,0.506681,2,6.33863,-1.20541,0
0.292,3,0.508174,2,6.32715,-1.20724,0
0.293,3,0.509666,2,6.3157,-1.20907,0
0.294,3,0.511157,2,6.30429,-1.21088,0
0.295,3,0.512645,2,6.29292,-1.21269,0
0.296,3,0.514133,2,6.28158,-1.21448,0
0.297,3,0.515619,2,6.27028,-1.21627,0
0.298,3,0.517103,2,6.25901,-1.21804,0
0.299,3,0.518586,2,6.24778,-1.2198,0
0.3,3,0.520067,2,6.23658,-1.22156,0
0.301,3,0.521547,2,6.22542,-1.22331,0
0.302,3,0.523026,2,6.2143,-1.22504,0
0.303,3,0.524503,2,6.2032,-1.22677,0
0.304,3,0.525978,2,6.19215,-1.22848,0
0.305,3,0.527452,2,6.18113,-1.23019,0
0.306,3,0.528925,2,6.17014,-1.23189,0
0.307,3,0.530396,2,6.15918,-1.23358,0
0.308,3,0.531865,2,6.14826,-1.23526,0
0.309,3,0.533334,2,6.13738,-1.23692,0
0.31,3,0.5348,2,6.12653,-1.23858,0
0.311,3,0.536265,2,6.11571,-1.24024,0
0.312,3,0.537729,2,6.10493,-1.24188,0
0.313,3,0.539191,2,6.09418,-1.24351,0
0.314,3,0.540652,2,6.08346,-1.24513,0
0.315,3,0.542112,2,6.07278,-1.24674,0
0.316,3,0.54357,2,6.06213,-1.24835,0
0.317,3,0.545026,2,6.05152,-1.24994,0
0.318,3,0.546481,2,6.04094,-1.25153,0
0.319,3,0.547934,2,6.03039,-1.25311,0
0.32,3,0.549386,2,6.01987,-1.25467,0
0.321,3,0.550837,2,6.00939,-1.25623,0
0.322,3,0.552286,2,5.99894,-1.25778,0
0.323,3,0.553734,2,5.98852,-1.25932,0
0.324,3,0.55518,2,5.97814,-1.26086,0
0.325,3,0.556625,2,5.96779,-1.26238,0
0.326,3,0.558068,2,5.95747,-1.26389,0
0.327,3,0.55951,2,5.94718,-1.2654,0
0.328,3,0.560951,2,5.93693,-1.26689,0
0.329,3,0.56239,2,5.9267,-1.26838,0
0.33,3,0.563828,2,5.91651,-1.26986,0
0.331,3,0.565264,2,5.90636,-1.27133,0
0.332,3,0.566698,2,5.89623,-1.27279,0
0.333,3,0.568132,2,5.88613,-1.27425,0
0.334,3,0.569564,2,5.87607,-1.27569,0
0.335,3,0.570994,2,5.86604,-1.27713,0
0.336,3,0.572423,2,5.85604,-1.27855,0
0.337,3,0.573851,2,5.84607,-1.27997,0
0.338,3,0.575277,2,5.83613,-1.28138,0
0.339,3,0.576701,2,5.82623,-1.28278,0
0.34,3,0.578125,2,5.81635,-1.28418,0
0.341,3,0.579547,2,5.80651,-1.28556,0
0.342,3,0.580967,2,5.7967,-1.28694,0
0.343,3,0.582386,2,5.78691,-1.2883,0
0.344,3,0.583804,2,5.77716,-1.28966,0
0.345,3,0.58522,2,5.76744,-1.29101,0
0.346,3,0.586635,2,5.75775,-1.29236,0
0.347,3,0.588048,2,5.74809,-1.29369,0
0.348,3,0.58946,2,5.73846,-1.29502,0
0.349,3,0.590871,2,5.72886,-1.29634,0
0.35,3,0.59228,2,5.7193,-1.29765,0
0.351,3,0.593687,2,5.70976,-1.29895,0
0.352,3,0.595094,2,5.70025,-1.30024,0
0.353,3,0.596499,2,5.69077,-1.30153,0
0.354,3,0.597902,2,5.68132,-1.30281,0
0.355,3,0.599304,2,5.6719,-1.30408,0
0.356,3,0.600705,2,5.66251,-1.30534,0
0.357,3,0.602104,2,5.65315,-1.30659,0
0.358,3,0.603502,2,5.64382,-1.30784,0
0.359,3,0.604899,2,5.63452,-1.30908,0
0.36,3,0.606294,2,5.62525,-1.31031,0
0.361,3,0.607687,2,5.616,-1.31153,0
0.362,3,0.60908,2,5.60679,-1.31274,0
0.363,3,0.610471,2,5.5976,-1.31395,0
0.364,3,0.61186,2,5.58845,-1.31515,0
0.365,3,0.613248,2,5.57932,-1.31634,0
0.366,3,0.614635,2,5.57022,-1.31752,0
0.367,3,0.61602,2,5.56115,-1.3187,0
0.368,3,0.617404,2,5.55211,-1.31987,0
0.369,3,0.618787,2,5.5431,-1.32103,0
0.37,3,0.620168,2,5.53412,-1.32218,0
0.371,3,0.621548,2,5.52516,-1.32333,0
0.372,3,0.622927,2,5.51623,-1.32446,0
0.373,3,0.624304,2,5.50733,-1.32559,0
0.374,3,0.625679,2,5.49846,-1.32672,0
0.375,3,0.627054,2,5.48962,-1.32783,0
0.376,3,0.628427,2,5.4808,-1.32894,0
0.377,3,0.629798,2,5.47201,-1.33004,0
0.378,3,0.631168,2,5.46325,-1.33113,0
0.379,3,0.632537,2,5.45452,-1.33222,0
0.38,3,0.633905,2,5.44582,-1.3333,0
0.381,3,0.635271,2,5.43714,-1.33437,0
0.382,3,0.636635,2,5.42849,-1.33543,0
0.383,3,0.637999,2,5.41987,-1.33649,0
0.384,3,0.639361,2,5.41127,-1.33754,0
0.385,3,0.640721,2,5.4027,-1.33858,0
0.386,3,0.642081,2,5.39416,-1.33962,0
0.387,3,0.643439,2,5.38565,-1.34064,0
0.388,3,0.644795,2,5.37716,-1.34166,0
0.389,3,0.64615,2,5.3687,-1.34268,0
0.39,3,0.647504,2,5.36026,-1.34368,0
0.391,3,0.648857,2,5.35186,-1.34468,0
0.392,3,0.650208,2,5.34347,-1.34568,0
0.393,3,0.651558,2,5.33512,-1.34666,0
0.394,3,0.652906,2,5.32679,-1.34764,0
0.395,3,0.654253,2,5.31849,-1.34861,0
0.396,3,0.655599,2,5.31021,-1.34957,0
0.397,3,0.656943,2,5.30196,-1.35053,0
0.398,3,0.658286,2,5.29374,-1.35148,0
0.399,3,0.659628,2,5.28554,-1.35243,0
0.4,3,0.660969,2,5.27737,-1.35336,0
0.401,3,0.662308,2,5.26923,-1.35429,0
0.402,3,0.663645,2,5.26111,-1.35522,0
0.403,3,0.664982,2,5.25301,-1.35613,0
0.404,3,0.666317,2,5.24494,-1.35704,0
0.405,3,0.66765,2,5.2369,-1.35795,0
0.406,3,0.668983,2,5.22888,-1.35884,0
0.407,3,0.670314,2,5.22089,-1.35973,0
0.408,3,0.671643,2,5.21292,-1.36062,0
0.409,3,0.672972,2,5.20498,-1.36149,0
0.41,3,0.674299,2,5.19707,-1.36236,0
0.411,3,0.675624,2,5.18917,-1.36323,0
0.412,3,0.676949,2,5.18131,-1.36408,0
0.413,3,0.678272,2,5.17347,-1.36493,0
0.414,3,0.679594,2,5.16565,-1.36578,0
0.415,3,0.680914,2,5.15786,-1.36662,0
0.416,3,0.682233,2,5.15009,-1.36745,0
0.417,3,0.683551,2,5.14235,-1.36827,0
0.418,3,0.684867,2,5.13463,-1.36909,0
0.419,3,0.686182,2,5.12693,-1.3699,0
0.42,3,0.687496,2,5.11926,-1.37071,0
0.421,3,0.688809,2,5.11162,-1.37151,0
0.422,3,0.69012,2,5.104,-1.3723,0
0.423,3,0.69143,2,5.0964,-1.37309,0
0.424,3,0.692738,2,5.08883,-1.37387,0
0.425,3,0.694046,2,5.08128,-1.37464,0
0.426,3,0.695352,2,5.07375,-1.37541,0
0.427,3,0.696656,2,5.06625,-1.37617,0
0.428,3,0.69796,2,5.05878,-1.37692,0
0.429,3,0.699262,2,5.05132,-1.37767,0
0.43,3,0.700562,2,5.04389,-1.37842,0
0.431,3,0.701862,2,5.03649,-1.37915,0
0.432,3,0.70316,2,5.0291,-1.37988,0
0.433,3,0.704457,2,5.02174,-1.38061,0
0.434,3,0.705752,2,5.01441,-1.38133,0
0.435,3,0.707047,2,5.00709,-1.38204,0
0.436,3,0.70834,2,4.9998,-1.38275,0
0.437,3,0.709631,2,4.99254,-1.38345,0
0.438,3,0.710922,2,4.98529,-1.38414,0
0.439,3,0.712211,2,4.97807,-1.38483,0
0.44,3,0.713498,2,4.97088,-1.38552,0
0.441,3,0.714785,2,4.9637,-1.38619,0
0.442,3,0.71607,2,4.95655,-1.38686,0
0.443,3,0.717354,2,4.94942,-1.38753,0
0.444,3,0.718637,2,4.94231,-1.38819,0
0.445,3,0.719918,2,4.93523,-1.38884,0
0.446,3,0.721198,2,4.92817,-1.38949,0
0.447,3,0.722477,2,4.92113,-1.39013,0
0.448,3,0.723755,2,4.91411,-1.39077,0
0.449,3,0.725031,2,4.90712,-1.3914,0
0.45,3,0.726306,2,4.90015,-1.39203,0
0.451,3,0.727579,2,4.8932,-1.39265,0
0.452,3,0.728852,2,4.88627,-1.39326,0
0.453,3,0.730123,2,4.87936,-1.39387,0
0.454,3,0.731393,2,4.87248,-1.39447,0
0.455,3,0.732662,2,4.86562,-1.39507,0
0.456,3,0.733929,2,4.85878,-1.39566,0
0.457,3,0.735195,2,4.85196,-1.39625,0
0.458,3,0.73646,2,4.84516,-1.39683,0
0.459,3,0.737723,2,4.83839,-1.3974,0
0.46,3,0.738986,2,4.83163,-1.39797,0
0.461,3,0.740247,2,4.8249,-1.39853,0
0.462,3,0.741506,2,4.81819,-1.39909,0
0.463,3,0.742765,2,4.8115,-1.39965,0
0.464,3,0.744022,2,4.80484,-1.40019,0
0.465,3,0.745278,2,4.79819,-1.40073,0
0.466,3,0.746533,2,4.79156,-1.40127,0
0.467,3,0.747786,2,4.78496,-1.4018,0
0.468,3,0.749038,2,4.77838,-1.40233,0
0.469,3,0.750289,2,4.77181,-1.40285,0
0.47,3,0.751539,2,4.76527,-1.40337,0
0.471,3,0.752788,2,4.75875,-1.40388,0
0.472,3,0.754035,2,4.75225,-1.40438,0
0.473,3,0.755281,2,4.74577,-1.40488,0
0.474,3,0.756525,2,4.73931,-1.40538,0
0.475,3,0.757769,2,4.73288,-1.40587,0
0.476,3,0.759011,2,4.72646,-1.40635,0
0.477,3,0.760252,2,4.72006,-1.40683,0
0.478,3,0.761492,2,4.71369,-1.4073,0
0.479,3,0.76273,2,4.70733,-1.40777,0
0.48,3,0.763968,2,4.701,-1.40823,0
0.481,3,0.765204,2,4.69468,-1.40869,0
0.482,3,0.766438,2,4.68838,-1.40915,0
0.483,3,0.767672,2,4.68211,-1.4096,0
0.484,3,0.768904,2,4.67585,-1.41004,0
0.485,3,0.770135,2,4.66962,-1.41048,0
0.486,3,0.771365,2,4.6634,-1.41091,0
0.487,3,0.772594,2,4.65721,-1.41134,0
0.488,3,0.773821,2,4.65103,-1.41176,0
0.489,3,0.775048,2,4.64488,-1.41218,0
0.49,3,0.776273,2,4.63874,-1.4126,0
0.491,3,0.777496,2,4.63262,-1.413,0
0.492,3,0.778719,2,4.62653,-1.41341,0
0.493,3,0.77994,2,4.62045,-1.41381,0
0.494,3,0.78116,2,4.61439,-1.4142,0
0.495,3,0.782379,2,4.60835,-1.41459,0
0.496,3,0.783597,2,4.60233,-1.41498,0
0.497,3,0.784813,2,4.59633,-1.41536,0
0.498,3,0.786028,2,4.59035,-1.41573,0
0.499,3,0.787242,2,4.58439,-1.4161,0
0.5,3,0.788455,2,4.57845,-1.41647,0
0.501,3,0.789666,2,4.57252,-1.41683,0
0.502,3,0.790877,2,4.56662,-1.41718,0
0.503,3,0.792086,2,4.56073,-1.41754,0
0.504,3,0.793294,2,4.55486,-1.41788,0
0.505,3,0.7945,2,4.54902,-1.41823,0
0.506,3,0.795706,2,4.54319,-1.41856,0
0.507,3,0.79691,2,4.53738,-1.4189,0
0.508,3,0.798113,2,4.53158,-1.41923,0
0.509,3,0.799315,2,4.52581,-1.41955,0
0.51,3,0.800516,2,4.52005,-1.41987,0
0.511,3,0.801715,2,4.51432,-1.42018,0
0.512,3,0.802914,2,4.5086,-1.42049,0
0.513,3,0.804111,2,4.5029,-1.4208,0
0.514,3,0.805307,2,4.49722,-1.4211,0
0.515,3,0.806501,2,4.49155,-1.4214,0
0.516,3,0.807695,2,4.48591,-1.42169,0
0.517,3,0.808887,2,4.48028,-1.42198,0
0.518,3,0.810078,2,4.47467,-1.42226,0
0.519,3,0.811268,2,4.46908,-1.42254,0
0.52,3,0.812457,2,4.46351,-1.42282,0
0.521,3,0.813644,2,4.45795,-1.42309,0
0.522,3,0.814831,2,4.45241,-1.42335,0
0.523,3,0.816016,2,4.44689,-1.42361,0
0.524,3,0.8172,2,4.44139,-1.42387,0
0.525,3,0.818383,2,4.43591,-1.42412,0
0.526,3,0.819564,2,4.43044,-1.42437,0
0.527,3,0.820745,2,4.42499,-1.42462,0
0.528,3,0.821924,2,4.41956,-1.42486,0
0.529,3,0.823102,2,4.41415,-1.42509,0
0.53,3,0.824279,2,4.40875,-1.42533,0
0.531,3,0.825455,2,4.40337,-1.42555,0
0.532,3,0.826629,2,4.39801,-1.42578,0
0.533,3,0.827803,2,4.39266,-1.426,0
0.534,3,0.828975,2,4.38733,-1.42621,0
